,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
79135,2014-04-22,08:00:21,30066,6989.0,2014-04-22,08:00:22,,,,08:00:37
79136,2014-04-22,08:00:29,30560,6940.0,2014-04-22,08:00:30,,,,08:04:18
79137,2014-04-22,08:00:34,30175,9512.0,2014-04-22,08:00:35,,,,08:09:12
79138,2014-04-22,08:00:47,30560,6947.0,2014-04-22,08:00:48,,,,08:06:07
79139,2014-04-22,08:00:48,30066,7479.0,2014-04-22,08:00:49,,,2014-04-22 08:01:23,08:06:48
79140,2014-04-22,08:00:50,30560,6930.0,2014-04-22,08:00:51,2014-04-22,08:03:54,2014-04-22 08:04:24,08:07:40
79141,2014-04-22,08:00:51,30560,8076.0,2014-04-22,08:00:52,,,,08:03:48
79142,2014-04-22,08:01:12,30560,8717.0,2014-04-22,08:01:13,,,,08:02:25
79143,2014-04-22,08:01:13,30560,9423.0,2014-04-22,08:01:14,,,,08:03:53
79144,2014-04-22,08:01:15,30175,9575.0,2014-04-22,08:01:16,,,,08:02:36
79145,2014-04-22,08:01:23,30175,9502.0,2014-04-22,08:01:23,,,,08:03:44
79146,2014-04-22,08:01:24,30175,9691.0,2014-04-22,08:01:25,2014-04-22,08:02:47,,08:05:49
79147,2014-04-22,08:01:44,30175,6936.0,2014-04-22,08:01:45,,,,08:03:20
79148,2014-04-22,08:01:50,30560,9424.0,2014-04-22,08:01:51,,,,08:05:01
79149,2014-04-22,08:02:06,30560,9425.0,2014-04-22,08:02:07,,,,08:06:01
79150,2014-04-22,08:02:23,30560,8190.0,2014-04-22,08:02:24,,,,08:04:09
79151,2014-04-22,08:02:44,30560,7531.0,2014-04-22,08:02:45,,,,08:04:04
79152,2014-04-22,08:03:14,30560,6922.0,2014-04-22,08:03:15,,,,08:11:09
79153,2014-04-22,08:03:16,30560,8861.0,2014-04-22,08:03:17,,,,08:07:54
79154,2014-04-22,08:03:31,30560,6989.0,2014-04-22,08:03:32,,,,08:03:43
79155,2014-04-22,08:03:46,30175,9694.0,2014-04-22,08:03:47,,,,08:08:34
79156,2014-04-22,08:03:50,30560,8077.0,2014-04-22,08:03:51,,,,08:09:23
79157,2014-04-22,08:04:06,30560,8514.0,2014-04-22,08:04:07,,,,08:04:36
79158,2014-04-22,08:04:06,30560,7479.0,2014-04-22,08:04:07,,,,08:07:16
79159,2014-04-22,08:04:13,30560,7823.0,2014-04-22,08:04:14,,,,08:05:25
79160,2014-04-22,08:04:27,30175,9508.0,2014-04-22,08:04:28,,,,08:05:50
79161,2014-04-22,08:04:44,30560,8076.0,2014-04-22,08:04:45,,,,08:07:18
79162,2014-04-22,08:04:44,30175,9575.0,2014-04-22,08:04:45,2014-04-22,08:05:24,2014-04-22 08:05:46,08:07:53
79163,2014-04-22,08:04:52,30175,6936.0,2014-04-22,08:04:53,,,,08:12:29
79164,2014-04-22,08:04:57,30560,9423.0,2014-04-22,08:04:58,,,,08:06:41
79165,2014-04-22,08:04:59,30560,7531.0,2014-04-22,08:04:59,,,,08:06:25
79166,2014-04-22,08:05:27,30560,8190.0,2014-04-22,08:05:28,,,,08:07:53
79167,2014-04-22,08:05:35,30560,6940.0,2014-04-22,08:05:35,,,,08:12:17
79168,2014-04-22,08:05:43,30175,9502.0,2014-04-22,08:05:44,2014-04-22,08:07:17,,08:08:48
79169,2014-04-22,08:05:59,30172,6930.0,2014-04-22,08:06:00,2014-04-22,08:10:31,,08:11:46
79170,2014-04-22,08:06:04,30560,8514.0,2014-04-22,08:06:04,,,,08:06:42
79171,2014-04-22,08:06:14,30175,9424.0,2014-04-22,08:06:15,,,,08:11:37
79172,2014-04-22,08:06:18,30560,7823.0,2014-04-22,08:06:19,,,,08:08:16
79173,2014-04-22,08:06:33,30560,9425.0,2014-04-22,08:06:34,,,,08:11:02
79174,2014-04-22,08:07:00,30175,9575.0,2014-04-22,08:07:01,,,,08:15:04
79175,2014-04-22,08:07:03,30172,7531.0,2014-04-22,08:07:04,,,,08:08:50
79176,2014-04-22,08:07:32,30175,9691.0,2014-04-22,08:07:33,,,,08:09:26
79177,2014-04-22,08:07:45,30560,8717.0,2014-04-22,08:07:46,,,,08:09:34
