,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
25760,2014-06-05,08:00:35,30175,1039.0,2014-06-05,08:00:36,,,,08:07:05
25761,2014-06-05,08:01:20,30172,6930.0,2014-06-05,08:01:21,,,,08:05:28
25762,2014-06-05,08:01:23,30560,6922.0,2014-06-05,08:01:24,2014-06-05,08:02:44,2014-06-05 08:03:14,08:05:50
25763,2014-06-05,08:01:44,30179,1041.0,2014-06-05,08:01:45,2014-06-05,08:02:20,2014-06-05 08:02:44,08:07:58
25764,2014-06-05,08:01:53,30175,9512.0,2014-06-05,08:01:54,,,,08:03:57
25765,2014-06-05,08:02:06,30172,8189.0,2014-06-05,08:02:07,,,,08:07:19
25766,2014-06-05,08:02:21,30560,8076.0,2014-06-05,08:02:22,,,,08:07:58
25767,2014-06-05,08:02:36,30560,7479.0,2014-06-05,08:02:37,,,,08:07:21
25768,2014-06-05,08:02:45,30560,9118.0,2014-06-05,08:02:46,,,,08:04:23
25769,2014-06-05,08:03:01,30560,8514.0,2014-06-05,08:03:02,,,,08:03:39
25770,2014-06-05,08:03:02,30560,8077.0,2014-06-05,08:03:03,,,,08:05:39
25771,2014-06-05,08:03:10,30560,6935.0,2014-06-05,08:03:11,,,,08:06:53
25772,2014-06-05,08:03:16,30172,7531.0,2014-06-05,08:03:17,,,,08:08:04
25773,2014-06-05,08:03:49,30560,8861.0,2014-06-05,08:03:50,,,,08:06:23
25774,2014-06-05,08:03:51,30172,7823.0,2014-06-05,08:03:52,,,,08:10:58
25775,2014-06-05,08:04:04,30560,6922.0,2014-06-05,08:04:05,2014-06-05,08:05:18,2014-06-05 08:05:58,08:07:27
25776,2014-06-05,08:04:48,30560,9512.0,2014-06-05,08:04:49,,,,08:11:44
25777,2014-06-05,08:05:15,30560,9118.0,2014-06-05,08:05:16,2014-06-05,08:07:02,2014-06-05 08:07:54,08:08:24
25778,2014-06-05,08:05:15,30175,1038.0,2014-06-05,08:05:16,,,,08:07:00
25779,2014-06-05,08:06:12,30560,8514.0,2014-06-05,08:06:13,,,,08:07:20
25780,2014-06-05,08:07:08,30175,1040.0,2014-06-05,08:07:09,2014-06-05,08:09:06,2014-06-05 08:09:38,08:16:13
25781,2014-06-05,08:07:43,30560,6930.0,2014-06-05,08:07:44,,,,08:13:57
25782,2014-06-05,08:07:46,30560,8077.0,2014-06-05,08:07:47,,,,08:18:22
25783,2014-06-05,08:09:09,30560,6922.0,2014-06-05,08:09:10,,,,08:16:13
25784,2014-06-05,08:09:30,30560,6935.0,2014-06-05,08:09:31,,,,08:16:48
