,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
0,2014-11-01,09:00:47,30179,6989.0,2014-11-01,09:00:48,,,,09:02:29
1,2014-11-01,09:01:12,30172,7039.0,2014-11-01,09:01:13,,,,09:02:47
2,2014-11-01,09:01:28,30172,6930.0,2014-11-01,09:01:28,,,,09:02:56
3,2014-11-01,09:01:51,30175,9821.0,2014-11-01,09:01:52,,,,09:03:33
4,2014-11-01,09:02:13,30172,9689.0,2014-11-01,09:02:14,,,,09:03:55
5,2014-11-01,09:02:34,30560,9509.0,2014-11-01,09:02:35,,,,09:10:00
6,2014-11-01,09:02:38,30172,9514.0,2014-11-01,09:02:39,,,,09:04:29
7,2014-11-01,09:03:14,30172,8486.0,2014-11-01,09:03:15,,,,09:05:24
8,2014-11-01,09:03:15,30172,6989.0,2014-11-01,09:03:16,,,,09:04:58
9,2014-11-01,09:03:59,30172,7039.0,2014-11-01,09:04:00,,,,09:05:29
10,2014-11-01,09:04:01,30560,6930.0,2014-11-01,09:04:02,,,,09:14:31
11,2014-11-01,09:04:16,30172,9689.0,2014-11-01,09:04:17,,,,09:07:26
12,2014-11-01,09:04:23,30175,8514.0,2014-11-01,09:04:24,,,,09:04:57
13,2014-11-01,09:04:25,30179,9514.0,2014-11-01,09:04:30,,,,09:05:46
14,2014-11-01,09:04:36,30175,6989.0,2014-11-01,09:04:58,,,,09:06:12
15,2014-11-01,09:04:56,30172,8486.0,2014-11-01,09:05:26,,,,09:06:55
16,2014-11-01,09:04:56,30175,8514.0,2014-11-01,09:05:28,,,,09:09:49
17,2014-11-01,09:06:40,30175,7039.0,2014-11-01,09:06:41,,,,09:09:22
18,2014-11-01,09:07:16,30172,9514.0,2014-11-01,09:07:17,,,,09:09:34
19,2014-11-01,09:08:13,30172,6989.0,2014-11-01,09:08:14,,,,09:09:34
20,2014-11-01,09:08:41,30172,8486.0,2014-11-01,09:08:42,,,,09:10:10
21,2014-11-01,09:09:15,30172,9689.0,2014-11-01,09:09:16,,,,09:09:32
22,2014-11-01,09:09:42,30172,7039.0,2014-11-01,09:09:43,,,,09:11:03
23,2014-11-01,09:09:44,30175,9689.0,2014-11-01,09:09:44,,,,09:18:07
24,2014-11-01,09:09:53,30172,9514.0,2014-11-01,09:09:54,,,,09:11:52
25,2014-11-01,09:10:20,30172,6989.0,2014-11-01,09:10:20,,,,09:11:47
26,2014-11-01,09:10:39,30172,8514.0,2014-11-01,09:10:40,,,,09:22:16
27,2014-11-01,09:10:48,30172,9509.0,2014-11-01,09:10:49,,,,09:11:46
28,2014-11-01,09:11:30,30175,8486.0,2014-11-01,09:11:31,,,,09:12:27
29,2014-11-01,09:12:25,30560,7039.0,2014-11-01,09:12:26,2014-11-01,09:18:04,,09:27:31
30,2014-11-01,09:12:49,30560,9509.0,2014-11-01,09:12:50,,,,09:16:01
31,2014-11-01,09:13:08,30172,6989.0,2014-11-01,09:13:09,,,,09:14:25
32,2014-11-01,09:13:48,30172,8486.0,2014-11-01,09:13:49,,,,09:14:55
33,2014-11-01,09:14:39,30560,9821.0,2014-11-01,09:14:40,,,,09:25:21
34,2014-11-01,09:15:16,30172,9514.0,2014-11-01,09:15:17,,,,09:16:49
35,2014-11-01,09:15:19,30175,6989.0,2014-11-01,09:15:20,,,,09:16:30
36,2014-11-01,09:16:31,30560,6930.0,2014-11-01,09:16:32,,,,09:20:51
37,2014-11-01,09:16:32,30560,8486.0,2014-11-01,09:16:33,,,,09:21:04
38,2014-11-01,09:16:57,30175,9509.0,2014-11-01,09:16:57,,,,09:17:59
39,2014-11-01,09:17:49,30172,6989.0,2014-11-01,09:17:50,,,,09:20:13
40,2014-11-01,09:17:58,30172,9514.0,2014-11-01,09:17:59,,,,09:19:10
41,2014-11-01,09:18:05,30560,9509.0,2014-11-01,09:18:06,,,,09:20:09
42,2014-11-01,09:19:35,30172,9689.0,2014-11-01,09:19:36,,,,09:21:18
43,2014-11-01,09:20:31,30175,9514.0,2014-11-01,09:20:32,,,,09:27:35
44,2014-11-01,09:21:20,30560,9509.0,2014-11-01,09:21:21,,,,09:23:57
45,2014-11-01,09:21:46,30175,6989.0,2014-11-01,09:21:47,,,,09:23:42
46,2014-11-01,09:21:52,30172,6930.0,2014-11-01,09:21:53,,,,09:25:42
47,2014-11-01,09:23:49,30172,8486.0,2014-11-01,09:23:50,,,,09:25:40
48,2014-11-01,09:26:28,30175,9689.0,2014-11-01,09:26:28,,,,09:28:21
49,2014-11-01,09:28:01,30179,8514.0,2014-11-01,09:28:02,,,,09:29:28
50,2014-11-01,09:28:02,30172,6989.0,2014-11-01,09:28:03,,,,09:29:59
51,2014-11-01,09:28:52,30560,9509.0,2014-11-01,09:28:53,,,,09:32:21
52,2014-11-01,09:32:46,30175,8486.0,2014-11-01,09:32:47,,,,09:32:51
53,2014-11-01,09:34:22,30175,6930.0,2014-11-01,09:34:23,,,,09:37:12
54,2014-11-01,09:34:42,30175,7039.0,2014-11-01,09:34:43,,,,09:37:45
55,2014-11-01,09:35:52,30172,9514.0,2014-11-01,09:35:53,,,,09:36:50
56,2014-11-01,09:36:57,30560,9821.0,2014-11-01,09:36:58,,,,09:40:50
57,2014-11-01,09:37:03,30172,9689.0,2014-11-01,09:37:04,,,,09:39:08
58,2014-11-01,09:37:13,30172,8514.0,2014-11-01,09:37:14,,,,09:38:40
59,2014-11-01,09:37:43,30560,6989.0,2014-11-01,09:37:44,,,,09:42:07
60,2014-11-01,09:40:11,30172,8486.0,2014-11-01,09:40:12,,,,09:43:35
61,2014-11-01,09:40:45,30175,9509.0,2014-11-01,09:40:46,,,,09:43:39
62,2014-11-01,09:42:23,30175,6930.0,2014-11-01,09:42:24,,,,09:43:37
63,2014-11-01,09:42:35,30172,7039.0,2014-11-01,09:42:36,,,,09:44:14
64,2014-11-01,09:46:50,30175,9514.0,2014-11-01,09:46:51,,,,09:52:58
65,2014-11-01,09:47:36,30175,8514.0,2014-11-01,09:47:37,,,,09:52:32
66,2014-11-01,09:48:04,30175,9689.0,2014-11-01,09:48:05,,,,09:52:07
67,2014-11-01,09:48:36,30179,9821.0,2014-11-01,09:48:37,2014-11-01,09:49:46,2014-11-01 09:50:07,09:52:22
68,2014-11-01,09:49:47,30172,6989.0,2014-11-01,09:49:47,,,,09:52:22
69,2014-11-01,09:49:55,30175,8486.0,2014-11-01,09:49:56,,,,09:52:11
70,2014-11-01,09:50:52,30172,6930.0,2014-11-01,09:50:53,,,,09:51:51
71,2014-11-01,09:51:22,30175,9509.0,2014-11-01,09:51:23,,,,09:56:32
72,2014-11-01,09:51:37,30172,7039.0,2014-11-01,09:51:38,,,,09:52:53
73,2014-11-01,09:51:51,30172,6930.0,2014-11-01,09:51:52,,,,09:53:07
74,2014-11-01,09:52:21,30179,9821.0,2014-11-01,09:52:22,2014-11-01,09:53:03,2014-11-01 09:54:09,09:57:14
75,2014-11-01,09:53:03,30172,9689.0,2014-11-01,09:53:04,,,,09:57:14
76,2014-11-01,09:53:12,30172,8486.0,2014-11-01,09:53:13,,,,09:54:13
77,2014-11-01,09:53:44,30172,6989.0,2014-11-01,09:53:45,,,,09:55:48
78,2014-11-01,09:54:47,30172,8514.0,2014-11-01,09:54:48,,,,09:59:21
79,2014-11-01,09:55:00,30175,9514.0,2014-11-01,09:55:01,,,,09:56:38
80,2014-11-01,09:55:31,30172,7039.0,2014-11-01,09:55:32,,,,09:57:39
81,2014-11-01,09:57:30,30175,6930.0,2014-11-01,09:57:31,,,,10:01:43
