,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
98183,2014-10-25,09:00:45,30172,6989.0,2014-10-25,09:00:46,,,,09:02:47
98184,2014-10-25,09:01:38,30175,8720.0,2014-10-25,09:01:39,,,,09:01:43
98185,2014-10-25,09:01:38,30560,9828.0,2014-10-25,09:01:39,,,,09:08:19
98186,2014-10-25,09:01:44,30172,7923.0,2014-10-25,09:01:45,,,,09:03:25
98187,2014-10-25,09:02:13,30172,9113.0,2014-10-25,09:02:14,,,,09:03:25
98188,2014-10-25,09:02:15,30179,9509.0,2014-10-25,09:02:16,,,,09:03:12
98189,2014-10-25,09:02:54,30172,9820.0,2014-10-25,09:02:55,,,,09:11:52
98190,2014-10-25,09:03:05,30175,9689.0,2014-10-25,09:03:06,,,,09:04:44
98191,2014-10-25,09:03:49,30172,6917.0,2014-10-25,09:03:50,,,,09:05:55
98192,2014-10-25,09:04:16,30172,8720.0,2014-10-25,09:04:17,,,,09:04:30
98193,2014-10-25,09:04:27,30172,6989.0,2014-10-25,09:04:28,,,,09:06:20
98194,2014-10-25,09:04:40,30172,9509.0,2014-10-25,09:04:41,,,,09:05:46
98195,2014-10-25,09:04:51,30172,9113.0,2014-10-25,09:04:52,,,,09:06:00
98196,2014-10-25,09:04:53,30175,7923.0,2014-10-25,09:04:54,,,,09:05:56
98197,2014-10-25,09:05:17,30172,9689.0,2014-10-25,09:05:18,,,,09:06:31
98198,2014-10-25,09:05:18,30175,9509.0,2014-10-25,09:05:47,,,,09:06:48
98199,2014-10-25,09:05:46,30179,7923.0,2014-10-25,09:05:57,,,,09:06:00
98200,2014-10-25,09:06:20,30172,6917.0,2014-10-25,09:06:21,,,,09:09:46
98201,2014-10-25,09:07:45,30179,9113.0,2014-10-25,09:07:46,,,,09:09:17
98202,2014-10-25,09:07:48,30179,7923.0,2014-10-25,09:07:49,,,,09:10:07
98203,2014-10-25,09:09:06,30172,6989.0,2014-10-25,09:09:07,,,,09:11:27
98204,2014-10-25,09:09:19,30172,9689.0,2014-10-25,09:09:20,,,,09:12:30
98205,2014-10-25,09:11:08,30172,9509.0,2014-10-25,09:11:09,,,,09:13:23
98206,2014-10-25,09:11:10,30172,8720.0,2014-10-25,09:11:11,,,,09:13:10
98207,2014-10-25,09:11:29,30175,9828.0,2014-10-25,09:11:30,,,,09:13:54
98208,2014-10-25,09:12:05,30172,9113.0,2014-10-25,09:12:06,,,,09:12:33
98209,2014-10-25,09:12:08,30172,6917.0,2014-10-25,09:12:09,,,,09:13:50
98210,2014-10-25,09:12:39,30172,7923.0,2014-10-25,09:12:40,,,,09:14:24
98211,2014-10-25,09:13:04,30560,6989.0,2014-10-25,09:13:05,,,,09:14:13
98212,2014-10-25,09:13:44,30175,9820.0,2014-10-25,09:13:45,,,,09:15:27
98213,2014-10-25,09:15:28,30560,9689.0,2014-10-25,09:15:29,,,,09:22:53
98214,2014-10-25,09:20:03,30175,8720.0,2014-10-25,09:20:03,,,,09:22:49
98215,2014-10-25,09:20:26,30172,9509.0,2014-10-25,09:20:27,,,,09:21:41
98216,2014-10-25,09:21:28,30172,6917.0,2014-10-25,09:21:29,,,,09:25:37
98217,2014-10-25,09:23:45,30172,9828.0,2014-10-25,09:23:46,,,,09:24:52
98218,2014-10-25,09:24:22,30172,6989.0,2014-10-25,09:24:23,,,,09:25:19
98219,2014-10-25,09:25:42,30175,7923.0,2014-10-25,09:25:43,,,,09:28:52
98220,2014-10-25,09:27:05,30172,9820.0,2014-10-25,09:27:06,,,,09:29:25
98221,2014-10-25,09:27:50,30175,9113.0,2014-10-25,09:27:51,,,,09:28:45
98222,2014-10-25,09:27:50,30172,9509.0,2014-10-25,09:27:51,,,,09:29:00
98223,2014-10-25,09:28:18,30172,9689.0,2014-10-25,09:28:19,,,,09:28:49
98224,2014-10-25,09:28:43,30172,8720.0,2014-10-25,09:28:44,,,,09:30:02
98225,2014-10-25,09:29:55,30175,9828.0,2014-10-25,09:29:56,,,,09:31:04
98226,2014-10-25,09:29:57,30172,6989.0,2014-10-25,09:29:58,,,,09:31:30
98227,2014-10-25,09:31:32,30179,6917.0,2014-10-25,09:31:33,,,,09:33:08
98228,2014-10-25,09:31:41,30172,9113.0,2014-10-25,09:31:42,,,,09:32:56
98229,2014-10-25,09:32:59,30560,7923.0,2014-10-25,09:33:00,,,,09:36:29
98230,2014-10-25,09:33:27,30172,9689.0,2014-10-25,09:33:28,,,,09:35:30
98231,2014-10-25,09:34:21,30172,9509.0,2014-10-25,09:34:22,,,,09:36:32
98232,2014-10-25,09:38:32,30172,9828.0,2014-10-25,09:38:33,,,,09:40:07
98233,2014-10-25,09:40:05,30172,9113.0,2014-10-25,09:40:06,,,,09:41:34
98234,2014-10-25,09:40:41,30175,6917.0,2014-10-25,09:40:42,,,,09:48:06
98235,2014-10-25,09:40:51,30172,6989.0,2014-10-25,09:40:52,,,,09:42:26
98236,2014-10-25,09:41:17,30172,9689.0,2014-10-25,09:41:18,,,,09:43:26
98237,2014-10-25,09:41:17,30560,7923.0,2014-10-25,09:41:18,,,,09:46:15
98238,2014-10-25,09:42:11,30172,9509.0,2014-10-25,09:42:12,,,,09:43:17
98239,2014-10-25,09:43:47,30172,9828.0,2014-10-25,09:43:48,,,,09:44:50
98240,2014-10-25,09:44:41,30172,9113.0,2014-10-25,09:44:42,,,,09:45:46
98241,2014-10-25,09:45:45,30172,9509.0,2014-10-25,09:45:46,,,,09:48:20
98242,2014-10-25,09:45:46,30560,9689.0,2014-10-25,09:45:46,,,,09:47:52
98243,2014-10-25,09:45:56,30172,8720.0,2014-10-25,09:45:57,,,,09:46:51
98244,2014-10-25,09:46:10,30172,9828.0,2014-10-25,09:46:11,,,,09:47:36
98245,2014-10-25,09:46:46,30179,9113.0,2014-10-25,09:46:47,,,,09:52:52
98246,2014-10-25,09:47:35,30179,6989.0,2014-10-25,09:47:36,,,,09:48:00
98247,2014-10-25,09:48:39,30172,7923.0,2014-10-25,09:48:40,,,,09:50:54
98248,2014-10-25,09:49:33,30175,9820.0,2014-10-25,09:49:34,,,,09:53:19
98249,2014-10-25,09:50:25,30172,8720.0,2014-10-25,09:50:25,,,,09:52:03
98250,2014-10-25,09:50:46,30179,9828.0,2014-10-25,09:50:47,,,,09:53:55
98251,2014-10-25,09:50:46,30172,9689.0,2014-10-25,09:50:47,,,,09:52:53
98252,2014-10-25,09:50:59,30172,6989.0,2014-10-25,09:51:00,,,,09:53:11
98253,2014-10-25,09:51:14,30175,7923.0,2014-10-25,09:51:14,,,,09:52:20
98254,2014-10-25,09:52:08,30172,8720.0,2014-10-25,09:52:09,,,,09:53:30
98255,2014-10-25,09:54:19,30560,7923.0,2014-10-25,09:54:20,,,,09:55:40
98256,2014-10-25,09:55:06,30066,6989.0,2014-10-25,09:55:07,,,,09:57:14
98257,2014-10-25,09:55:23,30172,9113.0,2014-10-25,09:55:23,,,,10:00:04
98258,2014-10-25,09:55:38,30175,9689.0,2014-10-25,09:55:39,,,,09:59:28
98259,2014-10-25,09:55:52,30172,9820.0,2014-10-25,09:55:53,,,,09:58:29
98260,2014-10-25,09:56:13,30172,8720.0,2014-10-25,09:56:14,,,,09:58:30
98261,2014-10-25,09:56:41,30172,9828.0,2014-10-25,09:56:42,,,,09:59:37
98262,2014-10-25,09:59:00,30172,9509.0,2014-10-25,09:59:01,,,,10:00:06
98263,2014-10-25,10:00:12,30175,7923.0,2014-10-25,10:00:13,2014-10-25,10:03:22,,10:04:23
98264,2014-10-25,10:00:23,30175,6989.0,2014-10-25,10:00:24,,,,10:01:16
98265,2014-10-25,10:00:35,30172,9820.0,2014-10-25,10:00:36,,,,10:02:31
98266,2014-10-25,10:01:52,30175,9828.0,2014-10-25,10:01:53,,,,10:11:17
98267,2014-10-25,10:01:58,30172,7030.0,2014-10-25,10:01:59,,,,10:04:58
98268,2014-10-25,10:03:06,30175,9509.0,2014-10-25,10:03:07,,,,10:05:24
98269,2014-10-25,10:03:38,30175,9820.0,2014-10-25,10:03:39,,,,10:07:40
98270,2014-10-25,10:05:01,30175,6989.0,2014-10-25,10:05:02,,,,10:06:37
98271,2014-10-25,10:05:28,30175,7030.0,2014-10-25,10:05:29,,,,10:07:03
98272,2014-10-25,10:06:44,30172,9509.0,2014-10-25,10:06:45,,,,10:08:31
98273,2014-10-25,10:08:04,30175,6989.0,2014-10-25,10:08:05,,,,10:10:30
98274,2014-10-25,10:08:23,30172,7030.0,2014-10-25,10:08:24,,,,10:09:44
98275,2014-10-25,10:12:59,30172,9820.0,2014-10-25,10:13:00,,,,10:16:08
98276,2014-10-25,10:14:19,30175,6917.0,2014-10-25,10:14:20,,,,10:15:45
98277,2014-10-25,10:16:57,30560,9509.0,2014-10-25,10:16:58,,,,10:20:52
98278,2014-10-25,10:17:20,30175,7030.0,2014-10-25,10:17:21,,,,10:19:02
98279,2014-10-25,10:20:21,30172,7923.0,2014-10-25,10:20:22,,,,10:23:12
98280,2014-10-25,10:20:50,30066,6989.0,2014-10-25,10:20:51,,,,10:21:28
98281,2014-10-25,10:21:03,30172,9820.0,2014-10-25,10:21:04,,,,10:22:44
98282,2014-10-25,10:21:09,30172,9828.0,2014-10-25,10:21:10,,,,10:22:44
98283,2014-10-25,10:21:18,30172,7030.0,2014-10-25,10:21:19,,,,10:22:58
98284,2014-10-25,10:21:34,30172,6989.0,2014-10-25,10:21:36,,,,10:23:12
98285,2014-10-25,10:21:40,30175,9828.0,2014-10-25,10:22:45,,,,10:24:27
98286,2014-10-25,10:21:58,30172,9820.0,2014-10-25,10:22:45,,,,10:23:58
98287,2014-10-25,10:22:08,30175,7030.0,2014-10-25,10:22:59,,,,10:27:17
98288,2014-10-25,10:23:19,30172,6989.0,2014-10-25,10:23:20,,,,10:26:35
98289,2014-10-25,10:23:44,30175,7923.0,2014-10-25,10:23:45,,,,10:25:59
98290,2014-10-25,10:24:08,30172,9509.0,2014-10-25,10:24:09,,,,10:25:11
98291,2014-10-25,10:24:40,30172,6917.0,2014-10-25,10:24:41,,,,10:26:38
98292,2014-10-25,10:24:51,30172,9820.0,2014-10-25,10:24:52,,,,10:26:31
98293,2014-10-25,10:25:33,30172,9828.0,2014-10-25,10:25:34,,,,10:27:06
98294,2014-10-25,10:25:46,30172,9509.0,2014-10-25,10:25:47,,,,10:25:55
98295,2014-10-25,10:25:49,30172,7923.0,2014-10-25,10:25:59,,,,10:28:03
98296,2014-10-25,10:26:13,30172,9509.0,2014-10-25,10:26:14,,,,10:27:17
98297,2014-10-25,10:26:42,30175,9820.0,2014-10-25,10:26:43,,,,10:32:23
98298,2014-10-25,10:27:28,30172,6989.0,2014-10-25,10:27:29,,,,10:28:16
98299,2014-10-25,10:29:23,30172,6917.0,2014-10-25,10:29:24,,,,10:31:03
98300,2014-10-25,10:29:48,30172,9828.0,2014-10-25,10:29:49,,,,10:30:58
98301,2014-10-25,10:30:20,30175,9509.0,2014-10-25,10:30:21,,,,10:32:40
98302,2014-10-25,10:33:47,30172,7030.0,2014-10-25,10:33:48,,,,10:35:20
98303,2014-10-25,10:34:12,30179,7923.0,2014-10-25,10:34:13,,,,10:37:50
98304,2014-10-25,10:35:11,30172,6989.0,2014-10-25,10:35:12,,,,10:37:59
98305,2014-10-25,10:36:04,30172,9828.0,2014-10-25,10:36:05,,,,10:39:22
