,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
95998,2014-12-24,08:00:03,30764,1608.0,2014-12-24,08:00:04,,,,08:01:31
95999,2014-12-24,08:00:36,30747,1573.0,2014-12-24,08:00:37,,,,08:01:45
96000,2014-12-24,08:00:39,30764,1618.0,2014-12-24,08:00:40,,,,08:03:09
96001,2014-12-24,08:01:35,30560,1640.0,2014-12-24,08:01:36,,,,08:09:14
96002,2014-12-24,08:02:19,30175,6926.0,2014-12-24,08:02:20,2014-12-24,08:03:58,,08:04:51
96003,2014-12-24,08:02:22,30747,1573.0,2014-12-24,08:02:22,2014-12-24,08:04:09,,08:04:53
96004,2014-12-24,08:02:25,30179,1610.0,2014-12-24,08:02:26,,,,08:09:46
96005,2014-12-24,08:02:39,30747,1241.0,2014-12-24,08:02:39,2014-12-24,08:03:29,2014-12-24 08:04:05,08:04:57
96006,2014-12-24,08:03:41,30175,1179.0,2014-12-24,08:03:42,,,,08:08:50
96007,2014-12-24,08:03:59,30560,1104.0,2014-12-24,08:04:00,,,,08:04:41
96008,2014-12-24,08:04:43,30747,1241.0,2014-12-24,08:04:44,2014-12-24,08:05:39,2014-12-24 08:06:01,08:07:25
96009,2014-12-24,08:05:20,30747,1573.0,2014-12-24,08:05:21,2014-12-24,08:06:14,,08:07:03
96010,2014-12-24,08:05:30,30175,1049.0,2014-12-24,08:05:31,,,,08:15:42
96011,2014-12-24,08:06:14,30175,1539.0,2014-12-24,08:06:15,,,,08:11:18
96012,2014-12-24,08:06:22,30764,1608.0,2014-12-24,08:06:22,,,,08:07:24
96013,2014-12-24,08:06:38,30747,1241.0,2014-12-24,08:06:39,2014-12-24,08:07:26,2014-12-24 08:07:42,08:09:55
96014,2014-12-24,08:06:54,30175,1538.0,2014-12-24,08:06:55,,,,08:08:24
96015,2014-12-24,08:07:07,30747,1573.0,2014-12-24,08:07:08,,,,08:07:12
96016,2014-12-24,08:07:21,30747,1573.0,2014-12-24,08:07:22,2014-12-24,08:08:13,,08:09:02
96017,2014-12-24,08:07:28,30175,1618.0,2014-12-24,08:07:29,,,,08:08:29
96018,2014-12-24,08:08:43,30179,6926.0,2014-12-24,08:08:44,,,,08:10:36
96019,2014-12-24,08:09:08,30560,1639.0,2014-12-24,08:09:09,,,,08:13:29
96020,2014-12-24,08:09:52,30560,1641.0,2014-12-24,08:09:53,,,,08:13:05
96021,2014-12-24,08:10:07,30747,1241.0,2014-12-24,08:10:08,2014-12-24,08:10:51,2014-12-24 08:11:05,08:12:42
96022,2014-12-24,08:10:39,30747,1573.0,2014-12-24,08:10:40,2014-12-24,08:11:24,,08:12:29
96023,2014-12-24,08:10:48,30560,1179.0,2014-12-24,08:10:49,,,,08:14:00
96024,2014-12-24,08:11:06,30764,1608.0,2014-12-24,08:11:07,,,,08:12:18
96025,2014-12-24,08:12:22,30747,1241.0,2014-12-24,08:12:23,2014-12-24,08:13:47,,08:15:25
96026,2014-12-24,08:12:44,30560,1640.0,2014-12-24,08:12:45,,,,08:20:06
96027,2014-12-24,08:15:50,30175,1538.0,2014-12-24,08:15:51,,,,08:19:44
96028,2014-12-24,08:17:54,30175,1618.0,2014-12-24,08:17:55,,,,08:19:54
96029,2014-12-24,08:18:36,30175,1610.0,2014-12-24,08:18:37,,,,08:24:08
96030,2014-12-24,08:21:20,30172,6926.0,2014-12-24,08:21:21,,,,08:23:10
96031,2014-12-24,08:22:03,30560,1104.0,2014-12-24,08:22:04,,,,08:22:30
96032,2014-12-24,08:22:47,30560,1641.0,2014-12-24,08:22:48,,,,08:26:29
96033,2014-12-24,08:23:16,30560,1639.0,2014-12-24,08:23:17,2014-12-24,08:25:08,2014-12-24 08:26:05,08:30:08
96034,2014-12-24,08:23:16,30175,1608.0,2014-12-24,08:23:17,2014-12-24,08:23:56,2014-12-24 08:24:13,08:25:43
96035,2014-12-24,08:23:57,30560,1179.0,2014-12-24,08:23:58,,,,08:25:43
96036,2014-12-24,08:25:14,30175,1573.0,2014-12-24,08:25:15,2014-12-24,08:26:06,2014-12-24 08:26:26,08:30:08
96037,2014-12-24,08:25:44,30747,1241.0,2014-12-24,08:25:45,2014-12-24,08:26:37,2014-12-24 08:26:53,08:36:43
96038,2014-12-24,08:25:49,30764,1539.0,2014-12-24,08:25:50,,,,08:26:23
