,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
19172,2014-09-04,08:00:57,30172,6947.0,2014-09-04,08:00:58,,,,08:07:50
19173,2014-09-04,08:01:05,30560,8076.0,2014-09-04,08:01:06,,,,08:05:00
19174,2014-09-04,08:01:20,30179,1241.0,2014-09-04,08:01:21,2014-09-04,08:02:34,2014-09-04 08:02:57,08:03:55
19175,2014-09-04,08:01:36,30179,8729.0,2014-09-04,08:01:37,,,,08:06:38
19176,2014-09-04,08:02:36,30560,6930.0,2014-09-04,08:02:37,,,,08:03:55
19177,2014-09-04,08:03:00,30175,7923.0,2014-09-04,08:03:01,2014-09-04,08:07:12,2014-09-04 08:09:17,08:11:16
19178,2014-09-04,08:03:12,30560,6949.0,2014-09-04,08:03:13,2014-09-04,08:06:23,2014-09-04 08:07:27,08:10:02
19179,2014-09-04,08:03:18,30066,1102.0,2014-09-04,08:03:19,,,,08:09:32
19180,2014-09-04,08:03:55,30172,9109.0,2014-09-04,08:03:56,,,,08:06:22
19181,2014-09-04,08:03:59,30560,9342.0,2014-09-04,08:04:00,,,,08:09:55
19182,2014-09-04,08:04:06,30560,7823.0,2014-09-04,08:04:07,,,,08:13:13
19183,2014-09-04,08:04:23,30560,6917.0,2014-09-04,08:04:24,,,,08:12:04
19184,2014-09-04,08:05:02,30172,6940.0,2014-09-04,08:05:03,,,,08:10:47
19185,2014-09-04,08:05:04,30560,8720.0,2014-09-04,08:05:05,,,,08:08:23
19186,2014-09-04,08:05:12,30560,6952.0,2014-09-04,08:05:13,,,,08:06:40
19187,2014-09-04,08:07:09,30175,1107.0,2014-09-04,08:07:10,2014-09-04,08:07:45,2014-09-04 08:08:06,08:09:12
19188,2014-09-04,08:07:26,30560,6930.0,2014-09-04,08:07:27,,,,08:11:55
19189,2014-09-04,08:07:48,30172,8076.0,2014-09-04,08:07:49,,,,08:09:12
19190,2014-09-04,08:08:48,30560,9109.0,2014-09-04,08:08:49,2014-09-04,08:10:28,2014-09-04 08:11:09,08:12:51
19191,2014-09-04,08:09:27,30175,1241.0,2014-09-04,08:09:28,,,,08:17:24
19192,2014-09-04,08:09:32,30560,8729.0,2014-09-04,08:09:33,,,,08:14:04
