,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
91651,2014-03-22,09:04:17,30179,9117.0,2014-03-22,09:04:18,,,,09:07:05
91652,2014-03-22,09:04:47,30560,9118.0,2014-03-22,09:04:48,,,,09:10:20
91653,2014-03-22,09:05:59,30175,7502.0,2014-03-22,09:06:00,,,,09:07:12
91654,2014-03-22,09:06:40,30560,7529.0,2014-03-22,09:06:41,,,,09:14:36
91655,2014-03-22,09:07:21,30560,9117.0,2014-03-22,09:07:22,2014-03-22,09:12:00,,09:20:24
91656,2014-03-22,09:09:08,30172,7502.0,2014-03-22,09:09:09,2014-03-22,09:09:53,2014-03-22 09:10:10,09:12:51
91657,2014-03-22,09:10:13,30560,7502.0,2014-03-22,09:10:13,,,,09:12:00
91658,2014-03-22,09:13:03,30175,9118.0,2014-03-22,09:13:04,,,,09:18:55
91659,2014-03-22,09:14:28,30560,7502.0,2014-03-22,09:14:29,,,,09:18:35
91660,2014-03-22,09:18:05,30560,7529.0,2014-03-22,09:18:06,,,,09:21:05
91661,2014-03-22,09:19:42,30175,7502.0,2014-03-22,09:19:43,2014-03-22,09:20:38,2014-03-22 09:20:59,09:21:24
91662,2014-03-22,09:21:33,30560,9118.0,2014-03-22,09:21:33,,,,09:27:24
91663,2014-03-22,09:22:06,30172,9117.0,2014-03-22,09:22:06,2014-03-22,09:24:01,2014-03-22 09:24:28,09:31:09
91664,2014-03-22,09:22:17,30175,7502.0,2014-03-22,09:22:18,,,,09:23:39
91665,2014-03-22,09:23:59,30175,7529.0,2014-03-22,09:24:00,,,,09:25:59
91666,2014-03-22,09:26:05,30172,7502.0,2014-03-22,09:26:06,2014-03-22,09:28:03,2014-03-22 09:28:47,09:29:37
91667,2014-03-22,09:26:21,30172,9117.0,2014-03-22,09:26:21,,,,09:32:46
91668,2014-03-22,09:27:28,30175,7529.0,2014-03-22,09:27:29,,,,09:30:20
91669,2014-03-22,09:28:24,30172,9118.0,2014-03-22,09:28:25,,,,09:37:47
91670,2014-03-22,09:28:41,30175,7502.0,2014-03-22,09:28:50,,,,09:29:58
91671,2014-03-22,09:37:08,30175,7502.0,2014-03-22,09:37:09,,,,09:39:44
91672,2014-03-22,09:37:46,30172,7529.0,2014-03-22,09:37:47,,,,09:42:01
91673,2014-03-22,09:43:03,30175,9117.0,2014-03-22,09:43:04,,,,09:49:15
91674,2014-03-22,09:47:29,30175,9118.0,2014-03-22,09:47:30,,,,09:52:09
91675,2014-03-22,09:48:47,30175,7502.0,2014-03-22,09:48:48,,,,09:50:35
91676,2014-03-22,09:49:05,30172,7529.0,2014-03-22,09:49:06,,,,09:50:52
91677,2014-03-22,09:50:25,30172,9117.0,2014-03-22,09:50:26,,,,09:51:49
91678,2014-03-22,09:50:37,30175,7502.0,2014-03-22,09:50:38,,,,09:56:33
91679,2014-03-22,09:58:43,30175,7529.0,2014-03-22,09:58:44,,,,10:02:25
91680,2014-03-22,09:59:07,30172,9117.0,2014-03-22,09:59:08,2014-03-22,09:59:49,2014-03-22 10:00:03,10:01:25
91681,2014-03-22,10:01:36,30560,6975.0,2014-03-22,10:01:37,,,,10:05:42
91682,2014-03-22,10:02:25,30172,9117.0,2014-03-22,10:02:26,,,,10:04:15
91683,2014-03-22,10:04:55,30560,8077.0,2014-03-22,10:04:56,,,,10:06:26
91684,2014-03-22,10:07:31,30560,7529.0,2014-03-22,10:07:32,,,,10:10:38
91685,2014-03-22,10:12:15,30560,9117.0,2014-03-22,10:12:16,,,,10:19:37
91686,2014-03-22,10:13:36,30175,6975.0,2014-03-22,10:13:37,,,,10:25:55
91687,2014-03-22,10:14:19,30560,8077.0,2014-03-22,10:14:20,,,,10:18:37
91688,2014-03-22,10:15:15,30175,7529.0,2014-03-22,10:15:16,,,,10:21:46
91689,2014-03-22,10:16:45,30175,8077.0,2014-03-22,10:18:43,,,,10:19:46
91690,2014-03-22,10:18:34,30560,9117.0,2014-03-22,10:19:43,,,,10:22:06
91691,2014-03-22,10:18:43,30175,8077.0,,,,,,10:19:46
91692,2014-03-22,10:20:54,30175,8077.0,2014-03-22,10:20:55,,,,10:23:03
91693,2014-03-22,10:21:11,30175,7529.0,2014-03-22,10:21:52,,,,10:25:52
91694,2014-03-22,10:23:14,30175,9117.0,2014-03-22,10:23:14,,,,10:27:16
91695,2014-03-22,10:24:16,30560,8077.0,2014-03-22,10:24:17,,,,10:30:02
91696,2014-03-22,10:25:40,30175,7529.0,2014-03-22,10:25:53,,,,10:27:16
91697,2014-03-22,10:25:48,30175,6975.0,2014-03-22,10:26:00,,,,10:31:34
91698,2014-03-22,10:27:06,30179,7529.0,2014-03-22,10:27:21,,,,10:27:23
91699,2014-03-22,10:27:42,30175,9117.0,2014-03-22,10:27:43,,,,10:34:44
91700,2014-03-22,10:28:28,30179,7529.0,2014-03-22,10:28:29,,,,10:33:17
91701,2014-03-22,10:30:10,30175,8077.0,2014-03-22,10:30:11,,,,10:34:12
91702,2014-03-22,10:30:47,30172,6975.0,2014-03-22,10:31:44,,,,10:34:59
91703,2014-03-22,10:31:08,30560,7529.0,2014-03-22,10:33:23,,,,10:36:54
91704,2014-03-22,10:32:36,30175,8077.0,2014-03-22,10:34:18,,,,10:42:45
91705,2014-03-22,10:34:18,30175,9117.0,,,,,,10:34:44
91706,2014-03-22,10:35:29,30175,9117.0,2014-03-22,10:35:30,,,,10:38:26
91707,2014-03-22,10:43:29,30175,6975.0,2014-03-22,10:43:30,,,,10:48:42
91708,2014-03-22,10:43:32,30175,7529.0,2014-03-22,10:43:33,2014-03-22,10:46:57,,10:47:55
91709,2014-03-22,10:49:03,30172,8077.0,2014-03-22,10:49:04,,,,10:50:51
91710,2014-03-22,10:51:44,30175,9117.0,2014-03-22,10:51:45,2014-03-22,10:55:13,,10:59:50
91711,2014-03-22,10:52:05,30175,7529.0,2014-03-22,10:52:06,,,,10:56:17
91712,2014-03-22,10:55:19,30560,6975.0,2014-03-22,10:55:20,,,,10:59:18
91713,2014-03-22,10:57:46,30172,8077.0,2014-03-22,10:57:47,2014-03-22,10:58:13,2014-03-22 10:58:32,11:00:17
91714,2014-03-22,10:58:33,30172,7529.0,2014-03-22,10:58:34,,,,11:05:49
91715,2014-03-22,10:58:44,30560,8077.0,2014-03-22,10:58:45,,,,11:00:25
