,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
8818,2014-01-04,09:01:28,30172,8861.0,2014-01-04,09:01:29,2014-01-04,09:02:18,2014-01-04 09:02:36,09:03:24
8819,2014-01-04,09:03:13,30560,7003.0,2014-01-04,09:03:14,,,,09:06:51
8820,2014-01-04,09:04:20,30560,6949.0,2014-01-04,09:04:21,,,,09:08:30
8821,2014-01-04,09:04:54,30175,8861.0,2014-01-04,09:04:55,,,,09:06:51
8822,2014-01-04,09:08:15,30175,8861.0,2014-01-04,09:08:16,2014-01-04,09:17:37,,09:19:10
8823,2014-01-04,09:11:54,30175,7003.0,2014-01-04,09:11:55,,,,09:13:02
8824,2014-01-04,09:12:48,30560,6949.0,2014-01-04,09:12:49,,,,09:19:19
8825,2014-01-04,09:15:24,30175,7003.0,2014-01-04,09:15:25,,,,09:18:11
8826,2014-01-04,09:17:19,30175,7003.0,,,,,,09:18:12
8827,2014-01-04,09:18:54,30175,7003.0,2014-01-04,09:18:55,,,,09:25:48
8828,2014-01-04,09:22:13,30172,8861.0,2014-01-04,09:22:14,2014-01-04,09:23:09,2014-01-04 09:23:27,09:25:15
8829,2014-01-04,09:23:27,30172,6949.0,2014-01-04,09:23:28,,,,09:29:11
8830,2014-01-04,09:24:01,30172,8861.0,2014-01-04,09:24:02,2014-01-04,09:24:30,2014-01-04 09:24:48,09:27:43
8831,2014-01-04,09:24:42,30175,8861.0,2014-01-04,09:24:51,,,,09:25:15
8832,2014-01-04,09:29:10,30560,8861.0,2014-01-04,09:29:11,,,,09:32:02
8833,2014-01-04,09:35:49,30066,7003.0,2014-01-04,09:35:50,,,,09:46:56
8834,2014-01-04,09:40:00,30175,6949.0,2014-01-04,09:40:01,,,,09:43:34
8835,2014-01-04,09:41:35,30172,8861.0,2014-01-04,09:41:36,2014-01-04,09:42:52,2014-01-04 09:43:15,09:47:16
8836,2014-01-04,09:43:43,30175,8861.0,2014-01-04,09:43:44,,,,09:52:19
8837,2014-01-04,09:49:38,30175,6949.0,2014-01-04,09:49:39,,,,09:52:46
8838,2014-01-04,09:50:46,30175,7003.0,2014-01-04,09:50:47,,,,09:53:50
8839,2014-01-04,09:57:14,30560,8861.0,2014-01-04,09:57:15,,,,09:58:53
8840,2014-01-04,10:00:54,30560,6949.0,2014-01-04,10:00:55,,,,10:05:24
8841,2014-01-04,10:02:31,30560,8861.0,2014-01-04,10:02:32,,,,10:06:02
8842,2014-01-04,10:02:52,30172,8077.0,2014-01-04,10:02:53,2014-01-04,10:03:23,2014-01-04 10:03:42,10:04:59
8843,2014-01-04,10:03:03,30560,8077.0,2014-01-04,10:03:46,,,,10:06:30
8844,2014-01-04,10:04:44,30172,6949.0,2014-01-04,10:05:25,,,,10:07:53
8845,2014-01-04,10:06:48,30175,8861.0,2014-01-04,10:06:49,,,,10:08:38
8846,2014-01-04,10:07:57,30175,8077.0,2014-01-04,10:07:58,,,,10:11:36
8847,2014-01-04,10:10:30,30560,8077.0,2014-01-04,10:11:42,,,,10:18:11
8848,2014-01-04,10:12:20,30175,6949.0,2014-01-04,10:12:35,,,,10:14:29
8849,2014-01-04,10:15:40,30172,6949.0,2014-01-04,10:15:41,,,,10:20:52
8850,2014-01-04,10:20:12,30175,8861.0,2014-01-04,10:20:13,,,,10:22:23
8851,2014-01-04,10:21:28,30172,8077.0,2014-01-04,10:21:29,,,,10:22:33
8852,2014-01-04,10:23:47,30179,6949.0,2014-01-04,10:23:48,,,2014-01-04 10:24:33,10:24:53
8853,2014-01-04,10:32:08,30179,8861.0,2014-01-04,10:32:09,,,,10:32:28
8854,2014-01-04,10:34:12,30560,8077.0,2014-01-04,10:34:13,,,,10:41:29
8855,2014-01-04,10:41:35,30175,6949.0,2014-01-04,10:41:36,,,,10:46:38
8856,2014-01-04,10:42:49,30172,8861.0,2014-01-04,10:42:50,,,,10:44:48
8857,2014-01-04,10:45:47,30175,8077.0,2014-01-04,10:45:48,2014-01-04,10:46:42,2014-01-04 10:47:04,10:54:57
8858,2014-01-04,10:45:49,30172,8861.0,2014-01-04,10:45:50,,,,10:48:05
8859,2014-01-04,10:46:47,30175,6949.0,2014-01-04,10:46:48,,,,10:49:08
8860,2014-01-04,10:47:06,30560,8077.0,2014-01-04,10:47:07,,,,10:50:05
8861,2014-01-04,10:51:08,30560,8861.0,2014-01-04,10:51:09,,,,10:53:22
8862,2014-01-04,10:52:49,30175,6949.0,2014-01-04,10:52:50,,,,10:57:48
8863,2014-01-04,10:55:06,30560,8077.0,2014-01-04,10:55:07,,,,10:55:51
8864,2014-01-04,10:55:23,30175,8861.0,2014-01-04,10:55:24,,,,10:56:32
8865,2014-01-04,10:58:02,30560,8077.0,2014-01-04,10:58:03,,,,11:00:33
8866,2014-01-04,10:58:17,30560,8861.0,2014-01-04,10:58:18,,,,11:03:41
8867,2014-01-04,11:00:07,30175,8393.0,2014-01-04,11:00:08,,,,11:03:55
8868,2014-01-04,11:01:37,30560,8588.0,2014-01-04,11:01:38,,,,11:08:07
8869,2014-01-04,11:02:42,30172,7003.0,2014-01-04,11:02:43,2014-01-04,11:03:10,2014-01-04 11:03:26,11:04:24
8870,2014-01-04,11:07:08,30560,7003.0,2014-01-04,11:07:09,,,,11:08:07
8871,2014-01-04,11:07:56,30172,8393.0,2014-01-04,11:07:56,,,,11:14:28
8872,2014-01-04,11:09:54,30560,8077.0,2014-01-04,11:09:55,,,,11:15:08
8873,2014-01-04,11:10:51,30172,7003.0,2014-01-04,11:10:52,,,,11:16:21
8874,2014-01-04,11:15:07,30175,8588.0,2014-01-04,11:15:08,2014-01-04,11:17:26,,11:18:36
8875,2014-01-04,11:15:32,30179,8393.0,2014-01-04,11:15:33,,,,11:19:35
8876,2014-01-04,11:17:21,30066,7003.0,2014-01-04,11:17:22,,,,11:17:22
8877,2014-01-04,11:17:40,30560,7003.0,2014-01-04,11:17:41,,,,11:21:27
8878,2014-01-04,11:18:48,30560,8588.0,2014-01-04,11:18:49,,,,11:19:41
8879,2014-01-04,11:18:57,30179,8393.0,2014-01-04,11:19:41,,,,11:21:01
8880,2014-01-04,11:22:14,30560,8588.0,2014-01-04,11:22:15,,,,11:23:17
8881,2014-01-04,11:28:14,30172,8077.0,2014-01-04,11:28:15,,,,11:30:33
8882,2014-01-04,11:30:02,30560,8393.0,2014-01-04,11:30:03,,,,11:32:00
8883,2014-01-04,11:30:59,30175,7003.0,2014-01-04,11:31:00,,,,11:37:28
8884,2014-01-04,11:37:06,30172,8588.0,2014-01-04,11:37:07,,,,11:42:37
8885,2014-01-04,11:38:43,30560,8077.0,2014-01-04,11:38:44,,,,11:41:52
8886,2014-01-04,11:41:02,30175,8393.0,2014-01-04,11:41:03,,,,11:52:58
8887,2014-01-04,11:41:34,30175,7003.0,2014-01-04,11:41:35,,,,11:44:12
8888,2014-01-04,11:44:14,30175,8077.0,2014-01-04,11:44:15,,,,11:49:57
8889,2014-01-04,11:48:22,30172,8588.0,2014-01-04,11:48:23,,,,11:49:56
8890,2014-01-04,11:48:35,30172,7003.0,2014-01-04,11:48:36,,,,11:49:32
8891,2014-01-04,11:50:34,30560,7003.0,2014-01-04,11:50:35,,,,11:52:33
8892,2014-01-04,11:51:18,30175,8077.0,2014-01-04,11:51:19,,,,11:52:36
8893,2014-01-04,11:51:54,30172,8588.0,2014-01-04,11:51:55,,,,11:55:26
8894,2014-01-04,11:54:31,30560,8077.0,2014-01-04,11:54:32,,,,11:58:31
8895,2014-01-04,11:55:49,30175,7003.0,2014-01-04,11:55:50,,,,12:01:48
8896,2014-01-04,11:55:58,30175,8393.0,2014-01-04,11:55:59,,,,12:01:10
8897,2014-01-04,11:57:32,30560,8077.0,2014-01-04,11:58:37,,,,12:01:28
8898,2014-01-04,11:57:49,30172,8588.0,2014-01-04,11:58:35,,,,12:00:30
8899,2014-01-04,11:59:14,30175,8588.0,2014-01-04,12:00:31,,,,12:00:57
8900,2014-01-04,12:01:46,30175,8588.0,2014-01-04,12:01:47,,,,12:05:33
8901,2014-01-04,12:02:55,30172,8393.0,2014-01-04,12:02:56,,,,12:07:14
8902,2014-01-04,12:03:57,30175,8077.0,2014-01-04,12:03:58,,,,12:08:04
8903,2014-01-04,12:05:53,30175,6971.0,2014-01-04,12:05:54,,,,12:08:24
8904,2014-01-04,12:07:35,30560,8588.0,2014-01-04,12:07:36,,,,12:11:37
8905,2014-01-04,12:07:55,30560,8393.0,2014-01-04,12:07:56,,,,12:13:16
8906,2014-01-04,12:10:11,30560,8077.0,2014-01-04,12:10:12,,,,12:14:13
8907,2014-01-04,12:12:30,30175,6971.0,2014-01-04,12:12:31,,,,12:13:16
8908,2014-01-04,12:13:59,30175,8588.0,2014-01-04,12:14:00,2014-01-04,12:14:25,,12:14:51
8909,2014-01-04,12:15:43,30175,6971.0,2014-01-04,12:15:44,2014-01-04,12:16:16,2014-01-04 12:16:42,12:18:12
8910,2014-01-04,12:16:02,30560,8393.0,2014-01-04,12:16:03,,,,12:22:41
8911,2014-01-04,12:16:34,30175,8077.0,2014-01-04,12:16:35,,,,12:18:33
8912,2014-01-04,12:16:51,30172,8588.0,2014-01-04,12:16:52,2014-01-04,12:18:25,2014-01-04 12:18:59,12:23:26
8913,2014-01-04,12:17:57,30560,8077.0,2014-01-04,12:18:39,,,,12:22:20
8914,2014-01-04,12:19:11,30560,8588.0,2014-01-04,12:19:11,,,,12:21:01
8915,2014-01-04,12:19:17,30560,,,,,,,12:19:41
8916,2014-01-04,12:22:42,30560,8588.0,2014-01-04,12:22:43,,,,12:27:23
8917,2014-01-04,12:23:57,30175,8077.0,2014-01-04,12:23:58,,,,12:25:07
8918,2014-01-04,12:24:06,30560,8393.0,2014-01-04,12:24:07,,,,12:27:22
8919,2014-01-04,12:25:07,30172,8077.0,2014-01-04,12:25:13,2014-01-04,12:25:40,2014-01-04 12:26:15,12:32:49
8920,2014-01-04,12:27:41,30175,6971.0,2014-01-04,12:27:42,,,,12:29:05
8921,2014-01-04,12:29:04,30175,8077.0,2014-01-04,12:29:05,2014-01-04,12:31:27,2014-01-04 12:32:36,12:34:39
8922,2014-01-04,12:29:18,30179,8393.0,2014-01-04,12:29:19,2014-01-04,12:32:03,2014-01-04 12:32:24,12:34:08
8923,2014-01-04,12:29:33,30560,8588.0,2014-01-04,12:29:34,,,,12:33:41
8924,2014-01-04,12:29:39,30175,6971.0,2014-01-04,12:29:40,,,,12:32:46
8925,2014-01-04,12:29:44,30172,8393.0,2014-01-04,12:32:26,,,,12:33:22
8926,2014-01-04,12:33:33,30172,8077.0,2014-01-04,12:33:34,,,,12:43:32
8927,2014-01-04,12:38:02,30172,6971.0,2014-01-04,12:38:03,,,,12:41:30
8928,2014-01-04,12:39:52,30175,8393.0,2014-01-04,12:39:53,,,,12:43:36
8929,2014-01-04,12:40:23,30560,8588.0,2014-01-04,12:40:24,,,,12:46:19
8930,2014-01-04,12:40:31,30560,6971.0,2014-01-04,12:41:36,,,,12:44:02
8931,2014-01-04,12:46:36,30175,8393.0,2014-01-04,12:46:37,,,,12:49:06
8932,2014-01-04,12:48:07,30560,6971.0,2014-01-04,12:48:08,,,,12:51:26
8933,2014-01-04,12:51:14,30175,8588.0,2014-01-04,12:51:15,,,,12:53:24
8934,2014-01-04,12:51:30,30175,8393.0,2014-01-04,12:51:31,,,,12:55:22
8935,2014-01-04,12:53:57,30175,6971.0,2014-01-04,12:53:58,,,,12:59:41
8936,2014-01-04,12:54:36,30560,8077.0,2014-01-04,12:54:37,,,,12:58:04
8937,2014-01-04,12:56:04,30560,8588.0,2014-01-04,12:56:05,,,,12:56:37
8938,2014-01-04,12:56:23,30175,8393.0,2014-01-04,12:56:24,,,,13:01:41
8939,2014-01-04,12:57:16,30172,8588.0,2014-01-04,12:57:17,,,,13:01:07
8940,2014-01-04,12:57:38,30560,8077.0,2014-01-04,12:58:10,,,,13:01:46
8941,2014-01-04,12:57:42,30179,6985.0,2014-01-04,12:59:40,,,,13:00:08
8942,2014-01-04,12:57:56,30175,6971.0,2014-01-04,12:59:41,,,,13:01:47
8943,2014-01-04,12:58:38,30175,6985.0,2014-01-04,13:00:10,,,,13:01:32
8944,2014-01-04,12:58:50,30560,8392.0,2014-01-04,13:01:01,,,,13:03:12
8945,2014-01-04,12:58:56,30560,8588.0,2014-01-04,13:01:09,,,,13:07:48
8946,2014-01-04,12:59:12,30560,,,,,,,13:01:33
8947,2014-01-04,13:00:19,30560,6985.0,2014-01-04,13:01:34,,,,13:05:15
8948,2014-01-04,13:03:49,30560,6971.0,2014-01-04,13:03:50,,,,13:06:51
8949,2014-01-04,13:04:37,30560,8392.0,2014-01-04,13:04:38,,,,13:06:57
8950,2014-01-04,13:04:54,30172,6985.0,2014-01-04,13:05:17,,,,13:15:51
8951,2014-01-04,13:05:51,30560,6971.0,2014-01-04,13:06:56,,,,13:09:59
8952,2014-01-04,13:08:10,30172,8392.0,2014-01-04,13:08:11,2014-01-04,13:09:50,2014-01-04 13:10:27,13:15:22
8953,2014-01-04,13:09:04,30175,8588.0,2014-01-04,13:09:05,,,,13:10:39
8954,2014-01-04,13:12:09,30560,8392.0,2014-01-04,13:12:10,,,,13:16:07
8955,2014-01-04,13:13:23,30175,8588.0,2014-01-04,13:13:24,,,,13:14:12
8956,2014-01-04,13:14:44,30172,6971.0,2014-01-04,13:14:45,,,,13:15:51
8957,2014-01-04,13:14:44,30560,8588.0,2014-01-04,13:14:45,,,,13:19:10
8958,2014-01-04,13:15:20,30560,8392.0,2014-01-04,13:16:10,,,,13:17:50
8959,2014-01-04,13:16:21,30179,6985.0,2014-01-04,13:16:22,,,,13:21:41
8960,2014-01-04,13:16:47,30172,8392.0,2014-01-04,13:17:56,,,,13:21:17
8961,2014-01-04,13:17:58,30172,8588.0,2014-01-04,13:19:15,,,,13:21:10
8962,2014-01-04,13:18:36,30175,8588.0,2014-01-04,13:21:17,,,,13:23:11
8963,2014-01-04,13:20:28,30560,8392.0,,,,,,13:21:20
8964,2014-01-04,13:20:30,30560,,,,,,,13:21:13
8965,2014-01-04,13:20:45,30175,6985.0,2014-01-04,13:21:43,,,,13:24:03
8966,2014-01-04,13:21:21,30172,8392.0,2014-01-04,13:21:22,,,,13:26:45
8967,2014-01-04,13:21:40,30175,6971.0,2014-01-04,13:22:27,,,,13:23:00
8968,2014-01-04,13:21:52,30560,6971.0,2014-01-04,13:23:07,,,,13:23:24
8969,2014-01-04,13:22:24,30560,8588.0,2014-01-04,13:23:14,,,,13:25:40
8970,2014-01-04,13:23:08,30175,6971.0,2014-01-04,13:23:52,,,,13:25:00
8971,2014-01-04,13:24:35,30179,6985.0,2014-01-04,13:24:36,,,,13:28:34
8972,2014-01-04,13:25:52,30560,6971.0,2014-01-04,13:25:53,,,,13:29:47
8973,2014-01-04,13:26:23,30560,8588.0,2014-01-04,13:26:24,,,,13:28:31
8974,2014-01-04,13:26:53,30560,8392.0,2014-01-04,13:26:54,,,,13:31:38
8975,2014-01-04,13:32:55,30560,6985.0,2014-01-04,13:32:56,,,,13:36:33
8976,2014-01-04,13:33:33,30172,6971.0,2014-01-04,13:33:34,,,,13:33:39
8977,2014-01-04,13:34:36,30175,8392.0,2014-01-04,13:34:37,,,,13:37:17
8978,2014-01-04,13:36:20,30560,6985.0,2014-01-04,13:37:01,,,,13:39:02
8979,2014-01-04,13:36:22,30175,8392.0,2014-01-04,13:37:18,,,,13:43:42
8980,2014-01-04,13:36:25,30560,,,,,,,13:36:48
8981,2014-01-04,13:38:42,30560,6971.0,2014-01-04,13:38:43,,,,13:42:36
8982,2014-01-04,13:38:54,30175,6985.0,2014-01-04,13:39:06,,,,13:40:47
8983,2014-01-04,13:39:55,30560,6985.0,2014-01-04,13:40:50,,,,13:42:45
8984,2014-01-04,13:40:03,30175,6971.0,2014-01-04,13:42:42,,,,13:45:30
