,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
63396,2014-03-17,08:01:16,30560,6935.0,2014-03-17,08:01:17,,,,08:06:15
63397,2014-03-17,08:01:19,30560,9423.0,2014-03-17,08:01:20,,,,08:04:16
63398,2014-03-17,08:01:25,30560,6922.0,2014-03-17,08:01:26,,,,08:05:29
63399,2014-03-17,08:01:36,30175,6936.0,2014-03-17,08:01:37,,,,08:01:37
63400,2014-03-17,08:01:51,30172,8717.0,2014-03-17,08:01:52,2014-03-17,08:04:44,,08:05:42
63401,2014-03-17,08:02:14,30172,8076.0,2014-03-17,08:02:15,,,,08:06:50
63402,2014-03-17,08:02:22,30560,9425.0,2014-03-17,08:02:23,,,,08:22:17
63403,2014-03-17,08:02:56,30175,9508.0,2014-03-17,08:02:57,,,,08:05:09
63404,2014-03-17,08:02:56,30175,8189.0,2014-03-17,08:02:57,,,,08:04:21
63405,2014-03-17,08:03:08,30175,6944.0,2014-03-17,08:03:09,,,,08:12:28
63406,2014-03-17,08:03:20,30560,8514.0,2014-03-17,08:03:21,,,,08:03:42
63407,2014-03-17,08:03:34,30175,6949.0,2014-03-17,08:03:35,,,,08:06:39
63408,2014-03-17,08:03:34,30172,6936.0,2014-03-17,08:03:35,,,,08:07:34
63409,2014-03-17,08:03:34,30175,7531.0,2014-03-17,08:03:35,,,,08:11:00
63410,2014-03-17,08:03:44,30175,9575.0,2014-03-17,08:03:45,,,,08:10:06
63411,2014-03-17,08:03:50,30175,8514.0,2014-03-17,08:03:51,,,,08:03:58
63412,2014-03-17,08:04:23,30172,8514.0,2014-03-17,08:04:24,,,,08:04:30
63413,2014-03-17,08:04:40,30175,9423.0,2014-03-17,08:04:41,,,,08:06:27
63414,2014-03-17,08:04:56,30560,8189.0,2014-03-17,08:04:57,,,,08:07:25
63415,2014-03-17,08:04:59,30560,6922.0,2014-03-17,08:05:34,,,,08:11:08
63416,2014-03-17,08:05:10,30560,8717.0,2014-03-17,08:05:48,,,,08:07:33
63417,2014-03-17,08:05:23,30175,9508.0,2014-03-17,08:05:24,,,,08:12:17
63418,2014-03-17,08:05:28,30560,6935.0,,,,,,08:10:05
63419,2014-03-17,08:05:38,30175,9423.0,2014-03-17,08:06:33,2014-03-17,08:10:34,2014-03-17 08:11:27,08:15:46
63420,2014-03-17,08:06:32,30172,6949.0,2014-03-17,08:06:40,,,,08:11:32
63421,2014-03-17,08:06:49,30560,8189.0,2014-03-17,08:07:28,,,,08:10:37
63422,2014-03-17,08:07:10,30560,8717.0,2014-03-17,08:07:39,,,,08:08:46
63423,2014-03-17,08:07:10,30560,8076.0,2014-03-17,08:08:00,,,,08:10:37
63424,2014-03-17,08:07:11,30175,6936.0,2014-03-17,08:07:38,,,,08:09:11
63425,2014-03-17,08:08:12,30560,8514.0,2014-03-17,08:08:13,,,,08:08:37
63426,2014-03-17,08:08:24,30560,8514.0,2014-03-17,08:08:39,,,,08:08:52
63427,2014-03-17,08:08:38,30560,8717.0,2014-03-17,08:08:50,,,,08:13:15
63428,2014-03-17,08:09:30,30175,8514.0,2014-03-17,08:09:31,,,,08:12:21
63429,2014-03-17,08:09:48,30560,8076.0,2014-03-17,08:10:40,,,,08:14:39
63430,2014-03-17,08:10:02,30560,7531.0,2014-03-17,08:11:07,,,,08:12:12
63431,2014-03-17,08:10:17,30175,6936.0,2014-03-17,08:10:17,,,,08:11:45
63432,2014-03-17,08:10:17,30560,6922.0,2014-03-17,08:11:14,,,,08:12:38
63433,2014-03-17,08:10:18,30560,9423.0,2014-03-17,08:11:29,,,,08:16:31
63434,2014-03-17,08:10:27,30066,9575.0,2014-03-17,08:10:58,,,,08:23:06
63435,2014-03-17,08:10:36,30560,6949.0,2014-03-17,08:11:33,,,,08:19:16
63436,2014-03-17,08:10:43,30560,7531.0,2014-03-17,08:12:20,,,,08:17:19
63437,2014-03-17,08:11:02,30175,6936.0,2014-03-17,08:11:51,,,,08:15:57
63438,2014-03-17,08:11:07,30560,8514.0,2014-03-17,08:12:24,,,,08:15:12
63439,2014-03-17,08:11:11,30175,9508.0,2014-03-17,08:12:22,2014-03-17,08:12:53,,08:15:11
63440,2014-03-17,08:11:18,30560,6944.0,,,,,,08:12:28
63441,2014-03-17,08:11:19,30560,6944.0,2014-03-17,08:12:31,,,,08:19:39
63442,2014-03-17,08:11:40,30175,6922.0,2014-03-17,08:12:44,,,,08:14:11
63443,2014-03-17,08:11:46,30066,6935.0,2014-03-17,08:13:15,,,,08:15:03
63444,2014-03-17,08:11:51,30560,8717.0,2014-03-17,08:13:21,,,,08:16:48
63445,2014-03-17,08:11:53,30175,6922.0,2014-03-17,08:14:19,,,,08:18:04
63446,2014-03-17,08:12:07,30175,,,,,,,08:12:47
63447,2014-03-17,08:12:10,30560,8076.0,2014-03-17,08:14:41,,,,08:19:05
63448,2014-03-17,08:12:20,30175,8189.0,2014-03-17,08:15:01,,,,08:15:24
63449,2014-03-17,08:12:32,30560,6935.0,2014-03-17,08:15:09,,,,08:17:45
63450,2014-03-17,08:12:36,30560,,,,,,,08:15:02
63451,2014-03-17,08:12:37,30560,8514.0,2014-03-17,08:15:16,,,,08:23:05
63452,2014-03-17,08:12:38,30175,9508.0,2014-03-17,08:15:17,,,,08:17:55
63453,2014-03-17,08:12:43,30175,8189.0,2014-03-17,08:15:27,,,,08:15:52
