,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
137898,2014-06-30,08:00:50,30560,6989.0,2014-06-30,08:00:51,,,,08:05:10
137899,2014-06-30,08:00:59,30175,6936.0,2014-06-30,08:01:00,,,,08:03:04
137900,2014-06-30,08:01:09,30560,9341.0,2014-06-30,08:01:10,2014-06-30,08:05:04,,08:07:13
137901,2014-06-30,08:01:21,30560,9113.0,2014-06-30,08:01:22,,,,08:08:17
137902,2014-06-30,08:01:38,30172,8076.0,2014-06-30,08:01:39,,,,08:06:22
137903,2014-06-30,08:01:43,30175,9694.0,2014-06-30,08:01:44,,,,08:04:59
137904,2014-06-30,08:01:56,30175,1038.0,2014-06-30,08:01:57,,,,08:07:11
137905,2014-06-30,08:01:58,30560,8729.0,2014-06-30,08:01:59,,,,08:04:19
137906,2014-06-30,08:02:00,30172,9425.0,2014-06-30,08:02:01,,,,08:09:35
137907,2014-06-30,08:02:23,30560,7923.0,2014-06-30,08:02:24,2014-06-30,08:05:51,,08:07:06
137908,2014-06-30,08:02:50,30179,1039.0,2014-06-30,08:02:51,,,,08:10:02
137909,2014-06-30,08:02:52,30175,1041.0,2014-06-30,08:02:53,,,,08:04:42
137910,2014-06-30,08:02:54,30560,9342.0,2014-06-30,08:02:55,,,,08:11:39
137911,2014-06-30,08:02:55,30172,6947.0,2014-06-30,08:02:56,,,,08:08:57
137912,2014-06-30,08:03:02,30175,9826.0,2014-06-30,08:03:03,,,,08:10:35
137913,2014-06-30,08:03:32,30175,1108.0,2014-06-30,08:03:33,2014-06-30,08:04:36,2014-06-30 08:04:57,08:10:38
137914,2014-06-30,08:03:46,30560,8189.0,2014-06-30,08:03:47,,,,08:08:31
137915,2014-06-30,08:03:56,30172,8514.0,2014-06-30,08:03:57,,,,08:04:48
137916,2014-06-30,08:03:57,30172,7823.0,2014-06-30,08:03:58,,,,08:04:42
137917,2014-06-30,08:04:11,30175,1102.0,2014-06-30,08:04:12,2014-06-30,08:09:06,,08:12:23
137918,2014-06-30,08:04:19,30363,9575.0,2014-06-30,08:04:20,,,,08:09:58
137919,2014-06-30,08:04:21,30172,8861.0,2014-06-30,08:04:22,,,,08:04:25
137920,2014-06-30,08:04:38,30560,8730.0,2014-06-30,08:04:39,2014-06-30,08:06:24,,08:10:38
137921,2014-06-30,08:04:42,30560,6949.0,2014-06-30,08:04:43,2014-06-30,08:14:47,2014-06-30 08:16:00,08:25:39
137922,2014-06-30,08:04:46,30172,6944.0,2014-06-30,08:04:47,,,,08:09:01
137923,2014-06-30,08:05:07,30560,9109.0,2014-06-30,08:05:08,,,,08:07:32
137924,2014-06-30,08:05:11,30175,1107.0,2014-06-30,08:05:12,,,,08:09:53
137925,2014-06-30,08:05:33,30172,6936.0,2014-06-30,08:05:34,,,,08:08:14
137926,2014-06-30,08:05:42,30172,8729.0,2014-06-30,08:05:43,,,,08:16:07
137927,2014-06-30,08:06:12,30560,8861.0,2014-06-30,08:06:13,,,,08:06:18
137928,2014-06-30,08:06:17,30172,7823.0,2014-06-30,08:06:18,,,,08:11:27
137929,2014-06-30,08:06:39,30175,1040.0,2014-06-30,08:06:39,2014-06-30,08:07:12,2014-06-30 08:07:31,08:11:06
137930,2014-06-30,08:06:44,30175,9819.0,2014-06-30,08:06:45,2014-06-30,08:13:05,,08:13:44
137931,2014-06-30,08:06:46,30172,8514.0,2014-06-30,08:06:47,,,,08:07:02
137932,2014-06-30,08:06:52,30175,9821.0,2014-06-30,08:06:53,,,,08:16:43
137933,2014-06-30,08:06:53,30175,1041.0,2014-06-30,08:06:54,,,,08:30:55
137934,2014-06-30,08:07:02,30560,6989.0,2014-06-30,08:07:03,,,,08:12:02
137935,2014-06-30,08:07:03,30560,8373.0,2014-06-30,08:07:04,,,,08:11:25
137936,2014-06-30,08:07:14,30560,7531.0,2014-06-30,08:07:14,2014-06-30,08:08:59,2014-06-30 08:09:32,08:11:06
137937,2014-06-30,08:07:56,30179,1108.0,2014-06-30,08:07:57,2014-06-30,08:09:21,2014-06-30 08:09:45,08:15:18
137938,2014-06-30,08:07:57,30560,8861.0,2014-06-30,08:07:58,,,,08:08:02
137939,2014-06-30,08:08:06,30172,8076.0,2014-06-30,08:08:07,,,,08:09:36
137940,2014-06-30,08:08:26,30175,9694.0,2014-06-30,08:08:27,2014-06-30,08:11:06,,08:13:00
137941,2014-06-30,08:08:35,30560,8514.0,2014-06-30,08:08:36,,,,08:09:49
137942,2014-06-30,08:08:55,30175,1103.0,2014-06-30,08:08:56,,,,08:09:37
137943,2014-06-30,08:08:57,30363,7923.0,2014-06-30,08:08:58,,,,08:09:51
137944,2014-06-30,08:09:23,30172,9109.0,2014-06-30,08:09:24,,,,08:15:18
137945,2014-06-30,08:09:42,30560,9341.0,2014-06-30,08:09:43,,,,08:14:42
137946,2014-06-30,08:09:58,30172,8861.0,2014-06-30,08:09:59,,,,08:10:03
137947,2014-06-30,08:10:05,30175,1038.0,2014-06-30,08:10:06,2014-06-30,08:11:10,2014-06-30 08:11:37,08:18:13
137948,2014-06-30,08:10:06,30560,6936.0,2014-06-30,08:10:07,,,,08:15:08
137949,2014-06-30,08:10:07,30560,9113.0,2014-06-30,08:10:08,,,,08:13:41
137950,2014-06-30,08:10:17,30172,8189.0,2014-06-30,08:10:18,,,,08:16:00
137951,2014-06-30,08:10:51,30560,6947.0,2014-06-30,08:10:52,,,,08:16:48
137952,2014-06-30,08:10:58,30560,6944.0,2014-06-30,08:10:59,,,,08:13:39
137953,2014-06-30,08:11:07,30175,1040.0,2014-06-30,08:11:08,2014-06-30,08:13:50,2014-06-30 08:15:01,08:17:24
137954,2014-06-30,08:11:13,30560,9425.0,2014-06-30,08:11:14,,,,08:18:13
137955,2014-06-30,08:11:19,30175,7531.0,2014-06-30,08:11:20,,,,08:17:12
137956,2014-06-30,08:12:08,30172,8076.0,2014-06-30,08:12:09,,,,08:14:05
137957,2014-06-30,08:12:27,30560,7923.0,2014-06-30,08:12:28,,,,08:15:58
137958,2014-06-30,08:12:27,30179,1103.0,2014-06-30,08:12:28,,,,08:12:38
137959,2014-06-30,08:12:43,30175,1108.0,2014-06-30,08:12:44,,,,08:14:40
137960,2014-06-30,08:12:52,30363,9575.0,2014-06-30,08:12:53,,,,08:20:43
137961,2014-06-30,08:12:53,30172,8861.0,2014-06-30,08:12:54,,,,08:12:57
137962,2014-06-30,08:13:01,30175,1039.0,2014-06-30,08:13:02,,,,08:16:08
137963,2014-06-30,08:13:18,30560,8514.0,2014-06-30,08:13:19,,,,08:14:00
137964,2014-06-30,08:14:37,30179,1107.0,2014-06-30,08:14:38,2014-06-30,08:15:05,2014-06-30 08:15:27,08:21:16
