,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
61059,2014-10-16,08:00:01,30179,6989.0,2014-10-16,08:00:02,,,,08:03:14
61060,2014-10-16,08:02:14,30175,6947.0,2014-10-16,08:02:14,,,,08:06:14
61061,2014-10-16,08:02:14,30172,6922.0,2014-10-16,08:02:15,,,,08:05:50
61062,2014-10-16,08:02:28,30179,8076.0,2014-10-16,08:02:29,,,,08:03:26
61063,2014-10-16,08:02:49,30560,1049.0,2014-10-16,08:02:50,,,,08:04:17
61064,2014-10-16,08:02:51,30175,8496.0,2014-10-16,08:02:52,,,,08:07:34
61065,2014-10-16,08:03:42,30560,6930.0,2014-10-16,08:03:43,2014-10-16,08:05:31,2014-10-16 08:06:21,08:08:49
61066,2014-10-16,08:05:14,30560,1102.0,2014-10-16,08:05:15,,,,08:07:22
61067,2014-10-16,08:05:19,30560,8720.0,2014-10-16,08:05:20,,,,08:07:33
61068,2014-10-16,08:05:32,30560,7923.0,2014-10-16,08:05:33,,,,08:08:49
61069,2014-10-16,08:07:23,30172,6949.0,2014-10-16,08:07:24,,,,08:11:42
61070,2014-10-16,08:08:51,30560,6989.0,2014-10-16,08:08:52,,,,08:18:31
61071,2014-10-16,08:10:32,30560,8076.0,2014-10-16,08:10:33,,,,08:18:07
61072,2014-10-16,08:10:56,30172,1049.0,2014-10-16,08:10:57,,,,08:13:28
61073,2014-10-16,08:14:23,30560,6922.0,2014-10-16,08:14:24,,,,08:18:54
61074,2014-10-16,08:15:04,30179,1241.0,2014-10-16,08:15:05,,,,08:20:49
61075,2014-10-16,08:15:29,30560,6947.0,2014-10-16,08:15:30,2014-10-16,08:17:02,2014-10-16 08:17:31,08:17:46
61076,2014-10-16,08:15:38,30175,1405.0,2014-10-16,08:15:39,,,,08:21:10
61077,2014-10-16,08:15:47,30175,8720.0,2014-10-16,08:15:48,,,,08:18:05
61078,2014-10-16,08:16:04,30560,8496.0,2014-10-16,08:16:05,,,,08:19:55
61079,2014-10-16,08:17:52,30175,7923.0,2014-10-16,08:17:53,,,,08:21:52
61080,2014-10-16,08:18:01,30175,6949.0,2014-10-16,08:18:01,,,,08:21:32
61081,2014-10-16,08:18:01,30175,1049.0,2014-10-16,08:18:02,2014-10-16,08:21:40,2014-10-16 08:22:49,08:25:11
61082,2014-10-16,08:18:20,30175,9109.0,2014-10-16,08:18:21,,,,08:22:19
61083,2014-10-16,08:19:09,30172,6947.0,2014-10-16,08:19:10,,,,08:29:07
61084,2014-10-16,08:20:01,30175,1102.0,2014-10-16,08:20:02,,,,08:21:28
61085,2014-10-16,08:21:45,30175,8720.0,2014-10-16,08:21:46,,,,08:26:25
61086,2014-10-16,08:21:58,30175,8076.0,2014-10-16,08:21:59,2014-10-16,08:26:17,2014-10-16 08:26:49,08:29:06
61087,2014-10-16,08:22:13,30560,6989.0,2014-10-16,08:22:14,,,,08:30:18
61088,2014-10-16,08:22:52,30172,6930.0,2014-10-16,08:22:53,,,,08:24:40
61089,2014-10-16,08:23:35,30560,6922.0,2014-10-16,08:23:36,2014-10-16,08:30:12,2014-10-16 08:31:16,08:31:53
61090,2014-10-16,08:24:02,30175,8496.0,2014-10-16,08:24:03,,,,08:27:02
61091,2014-10-16,08:24:45,30175,1241.0,2014-10-16,08:24:46,,,,08:27:25
61092,2014-10-16,08:24:54,30172,6949.0,2014-10-16,08:24:55,,,,08:28:40
61093,2014-10-16,08:25:41,30560,1102.0,2014-10-16,08:25:42,,,,08:31:53
61094,2014-10-16,08:26:42,30175,1405.0,2014-10-16,08:26:43,,,,08:29:52
