,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
80389,2014-11-21,08:00:54,30747,1407.0,2014-11-21,08:00:55,2014-11-21,08:01:42,2014-11-21 08:02:07,08:02:42
80390,2014-11-21,08:01:42,30560,6947.0,2014-11-21,08:01:43,,,,08:02:35
80391,2014-11-21,08:02:35,30560,6949.0,2014-11-21,08:02:36,2014-11-21,08:04:44,2014-11-21 08:05:20,08:06:20
80392,2014-11-21,08:02:54,30175,7440.0,2014-11-21,08:02:54,,,,08:09:21
80393,2014-11-21,08:02:58,30172,6940.0,2014-11-21,08:02:59,,,,08:07:21
80394,2014-11-21,08:03:13,30747,1407.0,2014-11-21,08:03:14,2014-11-21,08:03:51,2014-11-21 08:04:06,08:12:35
80395,2014-11-21,08:03:32,30175,8076.0,2014-11-21,08:03:33,,,,08:05:50
80396,2014-11-21,08:05:25,30560,9828.0,2014-11-21,08:05:26,,,,08:08:09
80397,2014-11-21,08:05:43,30560,1104.0,2014-11-21,08:05:44,,,,08:08:01
80398,2014-11-21,08:06:09,30175,8720.0,2014-11-21,08:06:10,,,,08:06:24
80399,2014-11-21,08:07:10,30175,9342.0,2014-11-21,08:07:11,,,,08:14:58
80400,2014-11-21,08:07:25,30175,9820.0,2014-11-21,08:07:26,,,,08:12:17
80401,2014-11-21,08:08:29,30560,6947.0,2014-11-21,08:08:30,,,,08:09:50
80402,2014-11-21,08:08:31,30175,1407.0,2014-11-21,08:08:32,,,,08:09:34
80403,2014-11-21,08:08:41,30747,1407.0,2014-11-21,08:09:39,2014-11-21,08:12:48,2014-11-21 08:13:17,08:14:33
80404,2014-11-21,08:08:42,30172,8373.0,2014-11-21,08:08:43,,,,08:13:12
80405,2014-11-21,08:09:03,30560,1102.0,2014-11-21,08:09:04,,,,08:15:38
80406,2014-11-21,08:10:25,30175,1538.0,2014-11-21,08:10:26,,,,08:20:20
80407,2014-11-21,08:10:49,30175,6949.0,2014-11-21,08:10:50,,,,08:13:27
80408,2014-11-21,08:11:15,30560,9109.0,2014-11-21,08:11:16,,,,08:14:28
80409,2014-11-21,08:11:42,30175,8076.0,2014-11-21,08:11:43,,,,08:14:10
80410,2014-11-21,08:12:13,30175,1539.0,2014-11-21,08:12:14,,,,08:30:03
80411,2014-11-21,08:12:41,30175,8720.0,2014-11-21,08:12:42,2014-11-21,08:13:54,2014-11-21 08:14:38,08:16:48
80412,2014-11-21,08:12:57,30172,6940.0,2014-11-21,08:12:58,,,,08:14:48
80413,2014-11-21,08:14:25,30175,9828.0,2014-11-21,08:14:26,,,,08:19:34
80414,2014-11-21,08:14:34,30175,1104.0,2014-11-21,08:14:35,2014-11-21,08:15:23,2014-11-21 08:15:50,08:16:59
80415,2014-11-21,08:15:01,30560,7440.0,2014-11-21,08:15:02,,,,08:15:34
80416,2014-11-21,08:16:32,30560,6947.0,2014-11-21,08:16:33,2014-11-21,08:23:15,,08:24:26
80417,2014-11-21,08:16:35,30560,8717.0,2014-11-21,08:16:36,,,,08:18:40
80418,2014-11-21,08:17:51,30560,9820.0,2014-11-21,08:17:52,,,,08:22:24
80419,2014-11-21,08:19:25,30175,8373.0,2014-11-21,08:19:26,,,,08:20:35
80420,2014-11-21,08:19:36,30175,1407.0,2014-11-21,08:19:37,,,,08:28:37
80421,2014-11-21,08:20:11,30172,6949.0,2014-11-21,08:20:12,,,,08:22:06
80422,2014-11-21,08:20:31,30066,8076.0,2014-11-21,08:20:32,,,,08:23:12
80423,2014-11-21,08:21:07,30179,9109.0,2014-11-21,08:21:08,,,,08:23:27
80424,2014-11-21,08:21:45,30560,8720.0,2014-11-21,08:21:46,,,,08:24:43
80425,2014-11-21,08:22:32,30175,6940.0,2014-11-21,08:22:33,,,,08:26:47
80426,2014-11-21,08:22:47,30175,9342.0,2014-11-21,08:22:48,,,,08:27:07
80427,2014-11-21,08:22:53,30175,1102.0,2014-11-21,08:22:54,2014-11-21,08:24:44,2014-11-21 08:25:24,08:28:57
80428,2014-11-21,08:23:29,30560,1104.0,2014-11-21,08:23:30,,,,08:27:40
80429,2014-11-21,08:23:37,30175,1405.0,2014-11-21,08:23:37,,,,08:25:08
80430,2014-11-21,08:23:38,30560,7440.0,2014-11-21,08:23:39,,,,08:29:15
80431,2014-11-21,08:24:44,30172,1043.0,2014-11-21,08:24:45,,,,08:28:58
80432,2014-11-21,08:24:48,30175,8717.0,2014-11-21,08:24:49,,,,08:26:21
80433,2014-11-21,08:25:06,30560,9828.0,2014-11-21,08:25:07,,,,08:28:34
80434,2014-11-21,08:25:46,30560,8373.0,2014-11-21,08:25:47,2014-11-21,08:26:54,2014-11-21 08:27:24,08:29:21
80435,2014-11-21,08:26:16,30175,1538.0,2014-11-21,08:26:17,2014-11-21,08:26:58,2014-11-21 08:27:19,08:31:11
80436,2014-11-21,08:26:17,30560,6949.0,2014-11-21,08:26:18,,,,08:30:41
80437,2014-11-21,08:26:20,30175,9820.0,2014-11-21,08:26:21,,,,08:28:35
80438,2014-11-21,08:27:00,30560,8076.0,2014-11-21,08:27:01,,,,08:31:11
80439,2014-11-21,08:27:20,30560,9109.0,2014-11-21,08:27:21,2014-11-21,08:29:46,2014-11-21 08:29:58,08:38:49
80440,2014-11-21,08:27:25,30175,6947.0,2014-11-21,08:27:26,,,,08:28:33
80441,2014-11-21,08:27:39,30175,8720.0,2014-11-21,08:27:39,,,,08:29:01
80442,2014-11-21,08:28:14,30518,1405.0,2014-11-21,08:28:15,,,,08:30:43
80443,2014-11-21,08:29:09,30172,8717.0,2014-11-21,08:29:10,,,,08:31:55
80444,2014-11-21,08:29:15,30560,1102.0,2014-11-21,08:29:16,,,,08:32:21
80445,2014-11-21,08:29:22,30066,6940.0,2014-11-21,08:29:23,,,,08:30:37
80446,2014-11-21,08:29:36,30172,8373.0,2014-11-21,08:29:37,,,,08:33:37
80447,2014-11-21,08:29:45,30560,9342.0,2014-11-21,08:29:46,,,,08:34:16
80448,2014-11-21,08:29:56,30175,1538.0,2014-11-21,08:29:57,,,,08:33:19
80449,2014-11-21,08:30:31,30560,1104.0,2014-11-21,08:30:32,,,,08:36:33
80450,2014-11-21,08:30:52,30518,9828.0,2014-11-21,08:30:53,,,,08:34:46
80451,2014-11-21,08:31:45,30175,9820.0,2014-11-21,08:31:46,,,,08:33:44
80452,2014-11-21,08:31:53,30560,6947.0,2014-11-21,08:31:54,,,,08:34:46
80453,2014-11-21,08:31:56,30172,1043.0,2014-11-21,08:31:57,,,,08:36:51
80454,2014-11-21,08:32:01,30175,1407.0,2014-11-21,08:32:02,2014-11-21,08:33:17,2014-11-21 08:33:59,08:36:16
80455,2014-11-21,08:32:31,30066,8720.0,2014-11-21,08:32:32,,,,08:33:52
80456,2014-11-21,08:32:36,30179,9109.0,2014-11-21,08:32:36,,,,08:33:06
80457,2014-11-21,08:32:40,30172,1105.0,2014-11-21,08:32:41,,,,08:35:14
80458,2014-11-21,08:32:44,30172,7030.0,2014-11-21,08:32:45,,,,08:34:40
80459,2014-11-21,08:33:07,30172,6940.0,2014-11-21,08:33:08,,,,08:39:16
80460,2014-11-21,08:33:15,30066,1539.0,2014-11-21,08:33:16,,,,08:55:46
80461,2014-11-21,08:33:18,30560,6949.0,2014-11-21,08:33:19,,,,08:36:16
80462,2014-11-21,08:33:29,30560,1049.0,2014-11-21,08:33:30,,,,08:40:44
80463,2014-11-21,08:33:30,30175,1537.0,2014-11-21,08:33:31,2014-11-21,08:36:55,2014-11-21 08:37:28,08:41:31
80464,2014-11-21,08:33:43,30560,8076.0,2014-11-21,08:33:44,,,,08:40:58
80465,2014-11-21,08:34:01,30729,1242.0,2014-11-21,08:34:02,,,,08:36:17
80466,2014-11-21,08:34:02,30175,1405.0,2014-11-21,08:34:03,,,,08:36:27
80467,2014-11-21,08:34:11,30172,8717.0,2014-11-21,08:34:12,,,,08:38:14
80468,2014-11-21,08:34:19,30518,1533.0,2014-11-21,08:34:20,,,,08:38:46
80469,2014-11-21,08:34:21,30560,1102.0,2014-11-21,08:34:22,,,,08:38:07
80470,2014-11-21,08:34:24,30066,7440.0,2014-11-21,08:34:25,,,,08:38:26
80471,2014-11-21,08:34:52,30175,9690.0,2014-11-21,08:34:53,,,,08:42:38
80472,2014-11-21,08:35:15,30172,9109.0,2014-11-21,08:35:16,,,,08:38:06
80473,2014-11-21,08:35:23,30175,1239.0,2014-11-21,08:35:24,,,,08:42:32
80474,2014-11-21,08:35:30,30175,1538.0,2014-11-21,08:35:31,,,,08:38:31
80475,2014-11-21,08:35:40,30560,9820.0,2014-11-21,08:35:41,,,,08:38:00
80476,2014-11-21,08:35:45,30560,8373.0,2014-11-21,08:35:46,,,,08:38:29
80477,2014-11-21,08:36:18,30175,8720.0,2014-11-21,08:36:19,,,,08:39:02
80478,2014-11-21,08:36:47,30172,7030.0,2014-11-21,08:36:48,,,,08:38:49
80479,2014-11-21,08:36:58,30172,6947.0,2014-11-21,08:36:59,,,,08:41:31
80480,2014-11-21,08:37:33,30175,1407.0,2014-11-21,08:37:34,,,,08:39:52
80481,2014-11-21,08:38:00,30172,9828.0,2014-11-21,08:38:01,,,,08:42:43
80482,2014-11-21,08:38:54,30560,9342.0,2014-11-21,08:38:55,,,,08:40:39
80483,2014-11-21,08:39:23,30172,1105.0,2014-11-21,08:39:24,,,,08:48:43
80484,2014-11-21,08:39:27,30560,6949.0,2014-11-21,08:39:28,,,,08:43:37
80485,2014-11-21,08:40:08,30175,1242.0,2014-11-21,08:40:09,,,,08:43:20
80486,2014-11-21,08:40:20,30175,1405.0,2014-11-21,08:40:21,,,,08:42:49
80487,2014-11-21,08:40:32,30175,1104.0,2014-11-21,08:40:33,,,,08:42:40
80488,2014-11-21,08:40:43,30560,1043.0,2014-11-21,08:40:44,,,,08:45:31
80489,2014-11-21,08:41:23,30175,1537.0,2014-11-21,08:41:24,,,,08:46:24
80490,2014-11-21,08:41:29,30175,9820.0,2014-11-21,08:41:30,,,,08:42:08
80491,2014-11-21,08:41:38,30560,1102.0,2014-11-21,08:41:39,2014-11-21,08:49:02,,08:50:27
80492,2014-11-21,08:42:08,30175,1247.0,2014-11-21,08:42:09,,,,08:46:46
80493,2014-11-21,08:42:18,30175,8717.0,2014-11-21,08:42:19,,,,08:44:14
80494,2014-11-21,08:42:29,30175,8373.0,2014-11-21,08:42:30,,,,08:42:56
80495,2014-11-21,08:42:30,30175,7440.0,2014-11-21,08:42:30,,,,08:50:37
80496,2014-11-21,08:42:58,30175,1533.0,2014-11-21,08:42:59,,,,08:50:54
80497,2014-11-21,08:42:58,30172,9109.0,2014-11-21,08:42:59,,,,08:46:33
80498,2014-11-21,08:43:11,30179,1538.0,2014-11-21,08:43:12,,,,08:44:43
80499,2014-11-21,08:43:14,30175,7030.0,2014-11-21,08:43:15,,,,08:44:30
80500,2014-11-21,08:43:17,30175,6940.0,2014-11-21,08:43:18,,,,08:46:29
