,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
76364,2014-05-17,09:02:50,30172,9427.0,2014-05-17,09:02:51,2014-05-17,09:03:34,2014-05-17 09:03:57,09:06:47
76365,2014-05-17,09:04:15,30175,9341.0,2014-05-17,09:04:16,,,,09:12:03
76366,2014-05-17,09:07:03,30175,8077.0,2014-05-17,09:07:04,,,,09:08:30
76367,2014-05-17,09:07:51,30560,6971.0,2014-05-17,09:07:52,,,,09:14:28
76368,2014-05-17,09:09:39,30179,9427.0,2014-05-17,09:09:40,,,,09:12:05
76369,2014-05-17,09:10:42,30172,8077.0,2014-05-17,09:10:43,,,,09:17:23
76370,2014-05-17,09:10:53,30560,9341.0,2014-05-17,09:12:09,,,,09:21:27
76371,2014-05-17,09:11:47,30175,9427.0,2014-05-17,09:12:07,,,,09:16:30
76372,2014-05-17,09:14:03,30175,6971.0,2014-05-17,09:14:33,,,,09:21:20
76373,2014-05-17,09:19:36,30175,9427.0,2014-05-17,09:19:37,,,,09:24:38
76374,2014-05-17,09:21:22,30175,8077.0,2014-05-17,09:21:23,2014-05-17,09:21:53,2014-05-17 09:22:08,09:23:39
76375,2014-05-17,09:21:35,30560,6971.0,2014-05-17,09:21:36,,,,09:24:44
76376,2014-05-17,09:21:52,30175,8077.0,2014-05-17,09:22:10,2014-05-17,09:23:01,2014-05-17 09:25:00,09:30:24
76377,2014-05-17,09:23:01,30560,9427.0,2014-05-17,09:24:44,,,,09:30:24
76378,2014-05-17,09:25:02,30560,6971.0,2014-05-17,09:25:03,,,,09:30:10
76379,2014-05-17,09:26:32,30560,8077.0,2014-05-17,09:26:33,,,,09:30:47
76380,2014-05-17,09:29:22,30066,9341.0,2014-05-17,09:29:23,,,,09:35:35
76381,2014-05-17,09:36:28,30175,6971.0,2014-05-17,09:36:29,,,,09:39:43
76382,2014-05-17,09:36:29,30172,9427.0,2014-05-17,09:36:30,,,,09:39:35
76383,2014-05-17,09:37:30,30175,8077.0,2014-05-17,09:37:31,,,,09:39:56
76384,2014-05-17,09:43:37,30175,9341.0,2014-05-17,09:43:38,2014-05-17,09:44:25,2014-05-17 09:44:56,09:51:11
76385,2014-05-17,09:44:25,30172,9427.0,2014-05-17,09:44:26,,,,09:51:11
76386,2014-05-17,09:44:25,30172,6971.0,2014-05-17,09:44:26,,,,09:45:48
76387,2014-05-17,09:48:07,30175,8077.0,2014-05-17,09:48:08,,,,09:49:52
76388,2014-05-17,09:48:50,30560,9341.0,2014-05-17,09:48:51,,,,09:50:14
76389,2014-05-17,09:50:15,30172,6971.0,2014-05-17,09:50:16,,,,09:56:38
76390,2014-05-17,09:50:56,30179,8077.0,2014-05-17,09:50:57,,,,09:54:38
76391,2014-05-17,09:52:46,30175,9341.0,2014-05-17,09:52:47,,,,09:57:41
76392,2014-05-17,09:56:29,30172,9427.0,2014-05-17,09:56:30,2014-05-17,09:59:56,2014-05-17 10:00:22,10:08:27
76393,2014-05-17,09:56:33,30560,8077.0,2014-05-17,09:56:34,,,,09:59:49
76394,2014-05-17,10:00:16,30175,9341.0,2014-05-17,10:00:17,,,,10:08:29
76395,2014-05-17,10:00:35,30175,8077.0,2014-05-17,10:00:36,,,,10:04:51
76396,2014-05-17,10:04:08,30172,6971.0,2014-05-17,10:04:09,,,,10:09:15
76397,2014-05-17,10:04:30,30560,9427.0,2014-05-17,10:04:31,,,,10:08:40
76398,2014-05-17,10:04:58,30175,8077.0,2014-05-17,10:04:59,,,,10:06:39
76399,2014-05-17,10:05:19,30172,8077.0,2014-05-17,10:06:45,,,,10:09:32
