,date_received_date,date_received_heure,queue_name,agent_number,answered_date,answered_heure,consult_date,consult_heure,transfer,hangup_heure
22909,2014-03-06,08:01:09,30560,6989.0,2014-03-06,08:01:10,2014-03-06,08:02:43,2014-03-06 08:02:59,08:05:43
22910,2014-03-06,08:02:27,30175,6940.0,2014-03-06,08:02:28,,,,08:04:09
22911,2014-03-06,08:03:58,30179,6935.0,2014-03-06,08:03:59,,,,08:04:30
22912,2014-03-06,08:04:17,30175,7479.0,2014-03-06,08:04:18,,,,08:04:51
22913,2014-03-06,08:04:57,30172,8076.0,2014-03-06,08:04:58,,,,08:12:04
22914,2014-03-06,08:04:59,30560,6931.0,2014-03-06,08:05:00,2014-03-06,08:06:15,2014-03-06 08:06:40,08:08:17
22915,2014-03-06,08:05:13,30560,9424.0,2014-03-06,08:05:14,,,,08:10:25
22916,2014-03-06,08:06:29,30175,9508.0,2014-03-06,08:06:29,,,,08:08:14
22917,2014-03-06,08:06:38,30560,6922.0,2014-03-06,08:06:39,,,,08:15:51
22918,2014-03-06,08:07:01,30175,9502.0,2014-03-06,08:07:02,,,,08:11:58
22919,2014-03-06,08:07:15,30172,8189.0,2014-03-06,08:07:16,,,,08:11:09
22920,2014-03-06,08:08:43,30560,9425.0,2014-03-06,08:08:43,,,,08:10:15
22921,2014-03-06,08:09:00,30172,8514.0,2014-03-06,08:09:01,,,,08:10:09
22922,2014-03-06,08:09:06,30175,8861.0,2014-03-06,08:09:07,,,,08:09:58
22923,2014-03-06,08:09:15,30175,6989.0,2014-03-06,08:09:16,,,,08:14:03
22924,2014-03-06,08:09:37,30175,6940.0,2014-03-06,08:09:38,,,,08:11:50
22925,2014-03-06,08:09:48,30172,6935.0,2014-03-06,08:09:49,,,,08:12:20
22926,2014-03-06,08:10:22,30560,7479.0,2014-03-06,08:10:23,,,,08:11:33
22927,2014-03-06,08:11:41,30560,7168.0,2014-03-06,08:11:42,,,,08:17:26
22928,2014-03-06,08:11:47,30175,9512.0,2014-03-06,08:11:48,2014-03-06,08:13:52,2014-03-06 08:14:35,08:21:40
22929,2014-03-06,08:11:54,30175,6931.0,2014-03-06,08:11:55,,,,08:18:56
22930,2014-03-06,08:11:58,30560,9425.0,2014-03-06,08:11:59,,,,08:14:03
22931,2014-03-06,08:12:20,30560,9424.0,2014-03-06,08:12:21,,,,08:16:29
22932,2014-03-06,08:12:26,30560,8514.0,2014-03-06,08:12:27,,,,08:19:35
22933,2014-03-06,08:12:29,30175,9508.0,2014-03-06,08:12:30,,,,08:14:19
22934,2014-03-06,08:13:03,30175,8189.0,2014-03-06,08:13:04,,,,08:15:54
22935,2014-03-06,08:13:24,30560,7479.0,2014-03-06,08:13:25,,,,08:17:03
22936,2014-03-06,08:13:34,30172,6940.0,2014-03-06,08:13:35,,,,08:16:03
22937,2014-03-06,08:13:53,30560,8076.0,2014-03-06,08:13:54,,,,08:21:40
22938,2014-03-06,08:14:53,30175,9502.0,2014-03-06,08:14:54,,,,08:16:11
22939,2014-03-06,08:14:54,30560,6935.0,2014-03-06,08:14:55,,,,08:19:18
22940,2014-03-06,08:15:16,30175,8723.0,2014-03-06,08:15:17,,,,08:18:16
22941,2014-03-06,08:15:25,30175,8861.0,2014-03-06,08:15:26,,,,08:24:00
22942,2014-03-06,08:16:27,30066,6989.0,2014-03-06,08:16:28,,,,08:21:47
22943,2014-03-06,08:16:45,30175,9425.0,2014-03-06,08:16:46,,,,08:20:01
22944,2014-03-06,08:17:01,30560,8189.0,2014-03-06,08:17:02,,,,08:18:42
22945,2014-03-06,08:17:06,30175,9508.0,2014-03-06,08:17:07,,,,08:24:32
22946,2014-03-06,08:17:14,30560,6922.0,2014-03-06,08:17:14,,,,08:21:44
22947,2014-03-06,08:17:25,30175,9512.0,2014-03-06,08:17:26,,,,08:31:48
22948,2014-03-06,08:18:01,30175,6940.0,2014-03-06,08:18:02,,,,08:21:10
22949,2014-03-06,08:18:38,30172,7479.0,2014-03-06,08:18:39,,,,08:24:55
22950,2014-03-06,08:20:01,30175,9502.0,2014-03-06,08:20:02,,,,08:21:01
22951,2014-03-06,08:20:04,30175,9424.0,2014-03-06,08:20:05,,,,08:23:43
22952,2014-03-06,08:20:07,30560,7168.0,2014-03-06,08:20:08,,,,08:25:08
22953,2014-03-06,08:20:16,30560,8723.0,2014-03-06,08:20:17,,,,08:28:46
22954,2014-03-06,08:20:27,30175,8189.0,2014-03-06,08:20:28,2014-03-06,08:24:37,,08:26:11
22955,2014-03-06,08:20:47,30175,6931.0,2014-03-06,08:20:48,,,,08:22:42
22956,2014-03-06,08:20:57,30560,6935.0,2014-03-06,08:20:58,,,,08:23:55
22957,2014-03-06,08:21:38,30560,8514.0,2014-03-06,08:21:38,,,,08:25:39
22958,2014-03-06,08:21:50,30175,9425.0,2014-03-06,08:21:51,,,,08:24:09
22959,2014-03-06,08:21:51,30066,6940.0,2014-03-06,08:21:52,,,,08:22:07
22960,2014-03-06,08:22:04,30560,8076.0,2014-03-06,08:22:05,,,,08:24:59
22961,2014-03-06,08:22:46,30172,6922.0,2014-03-06,08:22:47,,,,08:25:05
22962,2014-03-06,08:22:49,30560,6989.0,2014-03-06,08:22:50,,,,08:27:58
22963,2014-03-06,08:22:55,30560,6931.0,2014-03-06,08:22:56,,,,08:31:32
22964,2014-03-06,08:22:56,30175,9502.0,2014-03-06,08:22:57,,,,08:30:01
22965,2014-03-06,08:23:10,30179,9424.0,2014-03-06,08:23:49,,,,08:29:53
22966,2014-03-06,08:23:21,30175,6935.0,2014-03-06,08:24:00,,,,08:26:05
22967,2014-03-06,08:23:26,30560,8861.0,2014-03-06,08:24:05,,,,08:27:36
22968,2014-03-06,08:23:55,30175,9425.0,2014-03-06,08:24:15,,,,08:30:31
22969,2014-03-06,08:23:55,30175,9508.0,2014-03-06,08:24:33,,,,08:25:47
22970,2014-03-06,08:24:46,30560,7479.0,2014-03-06,08:24:57,,,,08:26:51
22971,2014-03-06,08:24:48,30175,8076.0,2014-03-06,08:25:01,,,,08:29:12
22972,2014-03-06,08:26:04,30172,6922.0,2014-03-06,08:26:05,,,,08:35:20
22973,2014-03-06,08:26:10,30175,7168.0,2014-03-06,08:26:11,,,,08:27:58
22974,2014-03-06,08:26:15,30066,9508.0,2014-03-06,08:26:16,2014-03-06,08:28:16,2014-03-06 08:29:21,08:31:54
22975,2014-03-06,08:26:26,30179,8514.0,2014-03-06,08:26:27,,,,08:34:35
